Date,Open,High,Low,Close,Volumn,AdjOpen,AdjHigh,AdjLow,AdjClose,AdjVolumn
2020-05-06,33350.0,34950.0,,,,,34450.0,
2020-05-04,32400.0,34150.0,,,,,33000.0,
2020-04-29,31750.0,32900.0,,,,,32450.0,
2020-04-28,31750.0,32450.0,,,,,31800.0,
2020-04-27,31300.0,32050.0,,,,,31800.0,
2020-04-24,29900.0,31200.0,,,,,31150.0,
2020-04-23,29450.0,29700.0,,,,,29600.0,
2020-04-22,28400.0,29600.0,,,,,29500.0,
2020-04-21,29050.0,29050.0,,,,,28750.0,
2020-04-20,28700.0,29400.0,,,,,29100.0,
2020-04-17,29250.0,29650.0,,,,,29050.0,
2020-04-16,28750.0,29450.0,,,,,29200.0,
2020-04-14,29000.0,29700.0,,,,,29000.0,
2020-04-13,29050.0,29450.0,,,,,28800.0,
2020-04-10,29550.0,29550.0,,,,,29050.0,
2020-04-09,29750.0,29800.0,,,,,29550.0,
2020-04-08,29400.0,30050.0,,,,,29450.0,
2020-04-07,29900.0,30250.0,,,,,29200.0,
2020-04-06,28100.0,29800.0,,,,,29500.0,
2020-04-03,26950.0,28250.0,,,,,28050.0,
2020-04-02,26800.0,27350.0,,,,,26950.0,
2020-04-01,26850.0,27550.0,,,,,26950.0,
2020-03-31,26550.0,27300.0,,,,,26850.0,
2020-03-30,25300.0,26600.0,,,,,25850.0,
2020-03-27,26600.0,26700.0,,,,,25500.0,
2020-03-26,24800.0,25950.0,,,,,25450.0,
2020-03-25,23600.0,24750.0,,,,,24400.0,
2020-03-24,22300.0,23050.0,,,,,22700.0,
2020-03-23,22350.0,22850.0,,,,,21700.0,
2020-03-20,21800.0,24200.0,,,,,24200.0,
2020-03-19,25000.0,25300.0,,,,,22000.0,
2020-03-18,25500.0,26550.0,,,,,24600.0,
2020-03-17,24000.0,26400.0,,,,,25300.0,
2020-03-16,25500.0,26100.0,,,,,25300.0,
2020-03-13,24500.0,26200.0,,,,,24850.0,
2020-03-12,26550.0,27100.0,,,,,26400.0,
2020-03-11,28850.0,28850.0,,,,,27450.0,
2020-03-10,27500.0,28850.0,,,,,28550.0,
2020-03-09,28950.0,29100.0,,,,,28000.0,
2020-03-06,29250.0,29900.0,,,,,29250.0,
2020-03-05,28750.0,29950.0,,,,,29250.0,
2020-03-04,26950.0,28950.0,,,,,28750.0,
2020-03-03,26850.0,28150.0,,,,,26800.0,
2020-03-02,26550.0,27000.0,,,,,26350.0,
2020-02-28,26800.0,27200.0,,,,,26600.0,
2020-02-27,27800.0,28300.0,,,,,27600.0,
2020-02-26,28050.0,28350.0,,,,,27950.0,
2020-02-25,28000.0,28950.0,,,,,28650.0,
2020-02-24,29300.0,29500.0,,,,,28300.0,
2020-02-21,30800.0,31200.0,,,,,30000.0,
2020-02-20,31550.0,32750.0,,,,,31250.0,
2020-02-19,29300.0,31750.0,,,,,31500.0,
2020-02-18,29550.0,29550.0,,,,,29250.0,
2020-02-17,29700.0,30350.0,,,,,29700.0,
2020-02-14,29200.0,29900.0,,,,,29500.0,
2020-02-13,29850.0,29850.0,,,,,29400.0,
2020-02-12,29550.0,29750.0,,,,,29750.0,
2020-02-11,30050.0,30300.0,,,,,29300.0,
2020-02-10,30200.0,30200.0,,,,,29850.0,
2020-02-07,29700.0,31450.0,,,,,30050.0,
2020-02-06,31150.0,31350.0,,,,,29600.0,
2020-02-05,30800.0,31200.0,,,,,30650.0,
2020-02-04,30250.0,31100.0,,,,,30800.0,
2020-02-03,29100.0,30550.0,,,,,30300.0,
2020-01-31,31350.0,31550.0,,,,,30000.0,
2020-01-30,31900.0,32000.0,,,,,31550.0,
2020-01-29,31600.0,32250.0,,,,,31850.0,
2020-01-28,31950.0,32000.0,,,,,31450.0,
2020-01-23,33000.0,33000.0,,,,,32650.0,
2020-01-22,32200.0,32950.0,,,,,32750.0,
2020-01-21,32100.0,32950.0,,,,,32450.0,
2020-01-20,32300.0,33000.0,,,,,32050.0,
2020-01-17,31650.0,33000.0,,,,,32350.0,
2020-01-16,31750.0,32200.0,,,,,31600.0,
2020-01-15,29050.0,31800.0,,,,,31650.0,
2020-01-14,27250.0,29100.0,,,,,29050.0,
2020-01-13,27350.0,27600.0,,,,,27400.0,
2020-01-10,27650.0,27900.0,,,,,27200.0,
2020-01-09,27850.0,28100.0,,,,,27850.0,
2020-01-08,28250.0,28300.0,,,,,27700.0,
2020-01-07,28600.0,28900.0,,,,,28450.0,
2020-01-06,28550.0,28900.0,,,,,28650.0,
2020-01-03,29050.0,29050.0,,,,,28550.0,
2020-01-02,29200.0,29400.0,,,,,28900.0,
2019-12-30,28600.0,29450.0,,,,,29000.0,
2019-12-27,27500.0,29050.0,,,,,28750.0,
2019-12-26,28150.0,28300.0,,,,,27200.0,
2019-12-24,28000.0,28250.0,,,,,27394.9821,
2019-12-23,28000.0,28000.0,,,,,27102.509,
2019-12-20,27800.0,28250.0,,,,,26907.5269,
2019-12-19,28000.0,28050.0,,,,,26956.2724,
2019-12-18,27200.0,28150.0,,,,,27297.491,
2019-12-17,27450.0,27450.0,,,,,26371.3262,
2019-12-16,27200.0,27550.0,,,,,26615.0538,
2019-12-13,28200.0,28250.0,,,,,26517.5627,
2019-12-12,28300.0,28750.0,,,,,27394.9821,
2019-12-11,27950.0,28650.0,,,,,27736.2007,
2019-12-10,28150.0,28150.0,,,,,27200.0,
2019-12-09,28550.0,28800.0,,,,,27297.491,
2019-12-06,28550.0,28750.0,,,,,27736.2007,
2019-12-05,29050.0,29100.0,,,,,27833.6918,
2019-12-04,28550.0,29200.0,,,,,28321.147,
2019-12-03,27800.0,28600.0,,,,,27833.6918,
2019-12-02,28300.0,28650.0,,,,,27102.509,
2019-11-29,28500.0,28900.0,,,,,27541.2186,
2019-11-28,28750.0,28750.0,,,,,27736.2007,
2019-11-27,28700.0,29200.0,,,,,28028.6738,
2019-11-26,29650.0,29700.0,,,,,28321.147,
2019-11-25,29750.0,29750.0,,,,,28857.3477,
2019-11-22,30400.0,30400.0,,,,,29101.0753,
2019-11-21,30700.0,30950.0,,,,,29588.5305,
2019-11-20,30150.0,31200.0,,,,,29929.7491,
2019-11-19,28850.0,30500.0,,,,,29637.276,
2019-11-18,29600.0,29900.0,,,,,28126.1649,
2019-11-15,28950.0,29850.0,,,,,28906.0932,
2019-11-14,29400.0,29600.0,,,,,28662.3656,
2019-11-13,29150.0,29550.0,,,,,28516.129,
2019-11-12,29600.0,29650.0,,,,,28662.3656,
2019-11-11,29300.0,29750.0,,,,,28857.3477,
2019-11-08,29500.0,29650.0,,,,,28564.8746,
2019-11-07,29100.0,29800.0,,,,,28857.3477,
2019-11-06,29450.0,29550.0,,,,,28564.8746,
2019-11-05,29500.0,29600.0,,,,,28711.1111,
2019-11-04,29450.0,30100.0,,,,,28808.6022,
2019-11-01,28450.0,29450.0,,,,,28613.6201,
2019-10-31,28250.0,28550.0,,,,,27736.2007,
2019-10-30,27750.0,28450.0,,,,,27492.4731,
2019-10-29,28000.0,28200.0,,,,,27005.0179,
2019-10-28,28400.0,28400.0,,,,,27297.491,
2019-10-25,28450.0,28500.0,,,,,27541.2186,
2019-10-24,27750.0,28500.0,,,,,27736.2007,
2019-10-23,28100.0,28350.0,,,,,27053.7634,
2019-10-22,27300.0,28400.0,,,,,27394.9821,
2019-10-21,27000.0,27500.0,,,,,26566.3082,
2019-10-18,26300.0,27450.0,,,,,26420.0717,
2019-10-17,26350.0,26600.0,,,,,25493.9068,
2019-10-16,25550.0,26350.0,,,,,25445.1613,
2019-10-15,25950.0,26100.0,,,,,24811.4695,
2019-10-14,26750.0,27050.0,,,,,25201.4337,
2019-10-11,27200.0,27300.0,,,,,26468.8172,
2019-10-10,27000.0,27200.0,,,,,26371.3262,
2019-10-08,26900.0,27300.0,,,,,26566.3082,
2019-10-07,27000.0,27100.0,,,,,25981.362,
2019-10-04,27600.0,27600.0,,,,,26322.5806,
2019-10-02,27100.0,27950.0,,,,,26907.5269,
2019-10-01,27100.0,27950.0,,,,,26761.2903,
2019-09-30,26600.0,27300.0,,,,,26517.5627,
2019-09-27,26500.0,26950.0,,,,,25883.871,
2019-09-26,26800.0,26850.0,,,,,25542.6523,
2019-09-25,26350.0,26950.0,,,,,26127.5986,
2019-09-24,26200.0,26500.0,,,,,25786.3799,
2019-09-23,27000.0,27000.0,,,,,25542.6523,
2019-09-20,26750.0,27150.0,,,,,26322.5806,
2019-09-19,26700.0,27100.0,,,,,26127.5986,
