,영화명,평점
871,몬테크리스토 백작,0.0
872,마리아 스투아르다,0.0
873,내 남자의 아내도 좋아,0.0
874,미드나잇 선,0.0
875,맹룡과강,0.0
876,팔도 사나이,0.0
877,내일의 팔도강산,0.0
878,엘 시드,0.0
879,젊은이의 양지,0.0
880,물고기,0.0
881,하비비,5.5
882,사라진 기억,7.71
883,체리밤,0.0
884,시바타와 나가오,8.67
885,시에라 마드레의 보물,0.0
886,비엔나전투 1683,3.41
887,영웅이 되고 싶은 남자,4.79
888,벌거숭이,7.07
889,수색자,0.0
890,월드 워 좀비,0.0
891,기적,8.51
892,이주일의 리빠동 사장,0.0
893,로미오와 줄리엣,5.56
894,청춘정담,8.47
895,암살자,4.17
896,킬리만자로의 눈,0.0
897,레베카,0.0
898,열혈남아,0.0
899,세이사쿠의 아내,0.0
900,비우,0.0
901,체 게바라 : 뉴맨,0.0
902,나의 가족 나의 도시,0.0
903,백은제국,0.0
904,마부,0.0
905,"꽃잎, 춤",7.28
906,종로의 기적,0.0
907,최민수의 어쌔씬 코드,0.0
908,표류일기,0.0
909,젊은 사자들,0.0
910,수호지-의적유당,0.0
911,북극의 후예 이누크,0.0
912,내가 고백을 하면,8.61
913,늑대소년,8.66
914,천국과 지옥,0.0
915,대석굴암,0.0
916,어디로 갈까요?,0.0
917,러빙 이비자: 섹슈얼아일랜드,6.0
918,행복한 사전,8.66
919,오페라-카르멘(메트로폴리탄),0.0
920,7인의 사무라이,0.0
921,카이로의 붉은 장미,0.0
922,독짓는 늙은이,10.0
923,춘향뎐(春香傳),0.0
924,사육-내안에 가둔 그녀,3.5
925,영광의 탈출,0.0
926,카르고,0.0
927,프란체스카 다 리미니,0.0
928,맘마미아!,7.05
929,유 콜 잇 러브,0.0
930,자전거 탄 소년,0.0
931,더 피플 아이브 슬렙 위드,0.0
932,제인 에어,0.0
933,안소니퀸의 길,0.0
934,오션스 일레븐,0.0
935,나는 살고 싶다,0.0
936,해저 2만리,0.0
937,샤레이드,0.0
938,모감보,0.0
939,창공에 산다,0.0
940,오페라-투란도트(메트로폴리탄),0.0
941,장군의 아들 2,0.0
942,진구세주전설 북두의권 Zero - 켄시로전,0.0
943,스탠리의 도시락,0.0
944,제인 에어,0.0
945,크레이지 샤크,2.23
946,푸셔: 파이널 프로젝트,6.93
947,스팔타카스,0.0
948,세계를 그대 품안에,0.0
949,링컨,8.8
950,분노의 포도,0.0
951,철가방 우수氏,9.13
952,그린 맨션,0.0
953,망원동 인공위성,8.22
954,동방불패,0.0
955,영자의 전성시대,0.0
956,미 앤 유,0.0
957,클래식,0.0
958,수호지-신비술사,0.0
959,봄날은 간다,0.0
960,이터널 선샤인,0.0
961,티토 황제의 자비,0.0
962,멜랑콜리아,0.0
963,사랑 후에 남겨진 것들,0.0
964,맹진사댁 경사,0.0
965,봉배도저,0.0
966,완전범죄 프로젝트,7.74
967,7년만의 외출,0.0
968,아웃 인 더 다크,9.0
969,이창,0.0
970,스와핑 클럽,0.0
971,욕망이라는 이름의 전차,0.0
972,템페스트,8.6
973,블랙피쉬,9.41
974,논픽션 다이어리,6.14
975,이조 여인잔혹사,0.0
976,더도 말고 덜도 말고,8.67
977,귀부인과 승무원,0.0
978,에덴의 동쪽,0.0
979,피서지에서 생긴 일,0.0
980,원스,5.96
981,다이애나,7.44
982,"충심, 소소",8.63
983,스트릿 오브 블러드,0.0
984,반달곰,8.2
985,백만장자와 결혼하는 법,0.0
986,거미의 성,0.0
987,녹색의자 2013 - 러브 컨셉츄얼리,5.5
988,천주정,8.26
989,아이 엠 러브,0.0
990,브룩클린 브라더스,8.46
991,소중한 날의 꿈,0.0
992,J.에드가 - FBI의 시작,0.0
993,황태자의 첫사랑,0.0
994,매치 포인트,0.0
995,라운드 업,0.0
996,젠엑스 캅,0.0
997,황야의 7인,0.0
998,성의,3.0
999,정오의 출격,0.0
1000,"울지마, 톤즈",0.0
1001,기쁜 우리 젊은 날,0.0
1002,우리가 들려줄 이야기,8.23
1003,원탁의 기사,0.0
1004,우리 생애 최고의 해,0.0
1005,웰컴 투 사우스,0.0
1006,제3의 사나이,0.0
1007,점박이:한반도의 공룡3D,0.0
1008,서울집,8.4
1009,신사는 금발을 좋아해,0.0
1010,요짐보,0.0
1011,초속5센티미터,8.17
1012,좋은 친구들,2.36
1013,마더 데레사,0.0
1014,사운드 앤 사일런스 : ECM 이야기,0.0
1015,롤플레이2 : 동침,5.15
1016,아나스타샤,0.0
1017,왕과 나,9.25
1018,더 리더: 책 읽어주는 남자,0.0
1019,주님의 학교,10.0
1020,블러드-C : 더 라스트 다크,6.64
1021,사랑방 손님과 어머니,0.0
1022,런던에서 온 사나이,0.0
1023,아씨,0.0
1024,스콘드: 잔혹 불륜사,5.42
1025,카라마조프가의 형제들,0.0
1026,속 대부,0.0
1027,내 아내의 남자친구,0.0
1028,킹콩,0.0
1029,7인의 신부,0.0
1030,글루미 선데이,0.0
1031,울면서 달리기,8.29
1032,마리 앙투아네트,0.0
1033,우리 엄마는 돌리파튼,0.0
1034,슈퍼스타,2.81
1035,라쵸 드롬,0.0
1036,강화도령,0.0
1037,에바로드,9.39
1038,박하사탕,0.0
1039,여자감옥,5.5
1040,링컨: 뱀파이어 헌터,6.79
1041,파란만장,0.0
1042,해피엔딩 네버엔딩,6.25
1043,줄리아 엑스,0.0
1044,올모스트 차밍,7.39
1045,생생활활,0.0
1046,다른나라에서,0.0
1047,마돈나 : 라이크 어 버진,7.79
1048,레이디 가가 : 온 더 엣지,6.97
1049,베라크루스,0.0
1050,내가 다 알아서 할게,8.0
1051,브레이크 블레이드5: 최후의 명령,0.0
1052,퐁네프의 연인들,0.0
1053,만신,8.05
1054,일본 천황과 폭탄 의사,0.0
1055,오하이오 삿포로,0.0
1056,거짓말,8.41
1057,더 데이,0.0
1058,창공의 영웅 린드바크,0.0
1059,사랑은 비를 타고,0.0
1060,프랑켄위니,8.21
1061,산다,7.97
1062,소원택시,6.84
1063,오싱,7.92
1064,웨스트 사이드 스토리,0.0
1065,동거,9.4
1066,숨은 요새의 세 악인,0.0
1067,이키루,0.0
1068,어웨이크닝,0.0
1069,그림자 군단,0.0
1070,마릴린 먼로와 함께한 일주일,0.0
1071,마음의 행로,0.0
1072,내시,0.0
1073,돈 존,7.97
1074,마린,4.78
1075,카라스: 레블레이션,0.0
1076,트렁크,9.0
1077,허창열씨 오구굿,8.67
1078,낙원,5.67
1079,"섬 안의 섬, 그 안의 더 많은 바다, 그리고 그 안의 더 많은 섬들",9.0
1080,"피스, 피스",7.33
1081,앱사피엔스,8.0
1082,주희,9.19
1083,달이 기울면,7.2
1084,"안녕, 루키",10.0
1085,김치컬트,8.0
1086,D-24,8.75
1087,얼굴,8.38
1088,그레코로만,6.0
1089,바람이 지나는 길,10.0
1090,한 번도 안 해본 여자,4.15
1091,서편제,0.0
1092,아들의 자리,7.6
1093,껌,7.0
1094,가투의 연날리기,0.0
1095,좀비,7.32
1096,겨울의 피아니스트,0.0
1097,파리의 자살가게,7.24
1098,트윅스트,0.0
1099,내가 기억하는 것,7.57
1100,고스트,6.94
1101,원스 어폰 어 타임 인 아메리카,0.0
1102,베일을 쓴 소녀,8.02
1103,남자들,8.73
1104,리포! 더 제네틱 오페라,0.0
1105,비라문도,0.0
1106,드래곤 에이지,5.87
1107,잠자는 숲속의 미녀,0.0
1108,천하영웅,2.78
1109,9번의 여름과 10번의 가을,9.0
1110,사랑의 묘약,8.5
1111,내 어머니의 미소,0.0
1112,일레인 스트리치: 슛 미,0.0
1113,아버지의 이메일,8.06
1114,페어리,10.0
1115,"잔인한 나의, 홈",10.0
1116,렉토베르소,0.0
1117,자기만의 방,8.43
1118,축지법과 비행술,8.0
1119,로맨스 그레이,0.0
1120,할망바다,10.0
1121,오직 사랑하는 이들만이 살아남는다,7.81
1122,3096일,7.46
1123,폭풍의 언덕,0.0
1124,한 번 뿐인 내 인생,0.0
1125,러시아 방주,0.0
1126,9월이 지나면,8.59
1127,피아니스트,0.0
1128,누벨바그,0.0
1129,나폴라,0.0
1130,사이에서,0.0
1131,프리즈마,10.0
1132,위 캔 두 댓!,0.0
1133,라폴로니드 : 관용의집,0.0
1134,해운대소녀,9.48
1135,렛 미 인,3.0
1136,정모날,9.43
1137,댄스 위드 마이 마더,10.0
1138,4교시 체육시간,9.42
1139,24개월 후,9.63
1140,대회전,8.75
1141,썬크림,8.0
1142,평화를 위한 음모,0.0
1143,인 디 에어,7.0
1144,해독제는 없다,6.83
1145,아내는 고백한다,0.0
1146,열대야,9.5
1147,더 재즈 쿼텟,8.4
1148,자네 아내와 여행을 가고 싶네,9.0
1149,월동준비,8.44
1150,콩가루 모녀,6.75
1151,질식,8.5
1152,연인의 방,8.14
1153,"학교, 밖으로",9.0
1154,난 널 알아,7.67
1155,서울유람,9.33
1156,오징어,0.0
1157,자기소개,0.0
1158,왈츠 속의 탱고,8.0
1159,"자, 이제 댄스타임",8.69
1160,섹스킹,7.7
1161,장군의 아들,0.0
1162,미자,8.86
1163,초대,9.94
1164,강철유리,4.5
1165,여정,8.44
1166,집으로 오는 길,9.6
1167,신세기 낭만시대,8.0
1168,더티혜리,8.63
1169,마스터 클래스의 산책,0.0
1170,그림자,9.5
1171,파편,9.33
1172,내일을 위한 길,0.0
1173,늑대소년-확장판,8.66
1174,백 번째 오디션,7.5
1175,돌아오지 않는 해병,0.0
1176,소년과 양,7.64
1177,카바라의 밤,0.0
1178,환상의 그대,7.75
1179,1945년의 시대정신,8.75
1180,"구름의 저편, 약속의 장소",0.0
1181,들개,8.34
1182,접속,0.0
1183,다마스,9.0
1184,오리엔테이션,8.0
1185,아쇼크,8.0
1186,캠퍼스 S 커플,0.0
1187,영웅본색,0.0
1188,캠퍼스의 봄,6.33
1189,징후,0.0
1190,소명 3 : 히말라야의 슈바이처,0.0
1191,제노바,0.0
1192,스위트 카르마,0.0
1193,퍼펙트 엔딩,0.0
1194,플래시 댄스,0.0
1195,만추,0.0
1196,PISAF2013-국제 학생경쟁2,0.0
1197,슬기로운 해법,8.14
1198,지옥인간,0.0
1199,관음 - 욕망의 유희,1.5
1200,나는 살인청부업자를 고용했다,0.0
1201,데드 엔드,3.08
1202,4:44 지구 최후의 날,0.0
1203,"안녕, 콰가",0.0
1204,킬러 조,0.0
1205,어둠은 걷히고,0.0
1206,특별상영 - 게이봉박두2-세컨드 라이프,0.0
1207,열애,7.88
1208,굿바이 미스터 칩스,0.0
1209,노란 집의 추억,0.0
1210,굿모닝 에브리원,9.75
1211,드라이브,6.0
1212,마다다요,0.0
1213,댄서,3.31
1214,붉은 수염,0.0
1215,상하이 콜링,6.09
1216,오렌지,9.0
1217,21 앤드 오버,6.38
1218,아름다운 이별은 없다,4.13
1219,카오스,6.33
1220,더 워드,7.85
1221,수상한 가족,4.0
1222,러쉬라이트,4.17
1223,컴다운,4.67
1224,브랜디드,5.64
1225,버닝맨,0.0
1226,우결,0.0
1227,선,7.41
1228,시나리오 가이드,8.84
1229,辛 소림사 주방장 2,10.0
1230,행진하는 청춘,0.0
1231,보디 더블,0.0
1232,파닥파닥,8.63
1233,카르멘,0.0
1234,뱀파이어와의 인터뷰,0.0
1235,베니스에서의 죽음,0.0
1236,츠바키 산주로,0.0
1237,황금광 시대,0.0
1238,내 마음의 풍금,0.0
1239,셔틀콕,7.93
1240,아수라,8.78
1241,철의 시대,0.0
1242,아워 이디엇 브라더,0.0
1243,마이 플레이스,8.46
1244,달의 애인들,0.0
1245,로스트 인 타일랜드,7.59
1246,인투 더 와일드,0.0
1247,로얄러브,7.5
1248,데미지,0.0
1249,영화판,0.0
1250,나루토 질풍전 극장판-불의 의지를 잇는 자,0.0
1251,5 데이즈 오브 워,0.0
1252,몰리에르,0.0
1253,뜨개질,7.54
1254,가족을 빌려드립니다,0.0
1255,라즈 온 에어,7.25
1256,효녀 심청,0.0
1257,에덴,7.35
1258,천사를 날게 한 남자,0.0
1259,비커밍 제인,0.0
1260,두물머리,6.75
1261,세상의 모든 아침,0.0
1262,발렌티노의 유령들,6.0
1263,카르마 샤둡,0.0
1264,잡초,0.0
1265,범죄와의 전쟁: 나쁜놈들 전성시대,0.0
1266,별을 쫓는 아이,0.0
1267,녹색광선,0.0
1268,가족초상화,0.0
1269,실연33일,0.0
1270,더 스토리: 세상에 숨겨진 사랑,8.0
1271,하이힐을 신은 여자는 위험하다,0.0
1272,데이 앤 나이트,0.0
1273,런던 블러바드 무삭제 감독판,0.0
1274,1942,8.75
1275,루드비히,0.0
1276,V/H/S:죽음을 부르는 비디오,6.75
1277,현기증,0.0
1278,수호지 천하호걸-고대수,0.0
1279,3X3D,0.0
1280,자연의 아이들,0.0
1281,여자가 사랑할때,0.0
1282,인시디어스,7.25
1283,과거가 없는 남자,0.0
1284,레닌그라드 카우보이 미국에 가다,0.0
1285,그 자퇴하는 학생은 어디로 가면 됩니까!,9.89
1286,33리,7.63
1287,진짜로 일어날지도 몰라 기적,0.0
1288,한공주,8.81
1289,퀴어영화 20,7.72
1290,여자의 호수,10.0
1291,러브 인 코리아,0.0
1292,아듀 필리핀,0.0
1293,벨렝구: 토끼살인마,0.0
1294,2의 증명,9.5
1295,건축학개론,8.68
1296,인디애니페스트2013-독립보행3,0.0
1297,인터섹션,7.74
1298,실비아의 도시에서,0.0
1299,카얀,4.5
1300,저지드레드 3D,7.41
1301,알제리 전투,0.0
1302,아마존의 눈물,0.0
1303,파수꾼,8.0
1304,농담,5.5
1305,고모라,0.0
1306,내 아내의 모든 것,8.58
1307,리바이어던,0.0
1308,가을 소나타,0.0
1309,나인뮤지스; 그녀들의 서바이벌,8.48
1310,굿모닝 하트에이크,0.0
1311,시절인연,8.49
1312,베이비 메이커스,7.0
1313,모모와 다락방의 수상한 요괴들,8.1
1314,두리반 발전기,10.0
1315,청춘유예,9.29
1316,옛날 옛적 서부에서,0.0
1317,사물의 숨겨진 원리,4.0
1318,Requiem,8.75
1319,고집쟁이 딸,0.0
1320,퍼레이드,0.0
1321,가면놀이,10.0
1322,저 여기 살았던 사람인데요,0.0
1323,평행,7.36
1324,오목어,9.89
1325,쉘부르의 우산,0.0
1326,금지된 장난,10.0
1327,이머고,0.0
1328,세이프,8.56
1329,수련,8.17
1330,칠레 전투 제 1부,0.0
1331,위대한 극장 북조선,0.0
1332,제7의 봉인,0.0
1333,돌아가는 관람차,8.0
1334,오 윌리…,10.0
1335,스파이키드4 : 올더타임인더월드,0.0
1336,도둑들,8.88
1337,트러블 에브리 데이,0.0
1338,또 다른 길,0.0
1339,고혹자-가두지왕,3.79
1340,슈가박스,0.0
1341,깁스를 한 남자,10.0
1342,필부,5.5
1343,어그레션 스케일,6.46
1344,쇼걸,0.0
1345,하이 라이프,0.0
1346,2046,0.0
1347,나는 시징이 좋아요 - 시징학교,0.0
1348,1395일 간의 흑백,0.0
1349,안개마을,0.0
1350,맨하탄 미스테리,0.0
1351,일 포스티노,0.0
1352,승리,0.0
1353,수색,9.0
1354,영화사 1부,0.0
1355,AISFF2013 시네마 올드 앤 뉴,0.0
1356,러브,8.69
1357,성냥공장 소녀,0.0
1358,샤오홍,6.0
1359,심판,0.0
1360,청출어람,6.85
1361,"믿거나 말거나, 찬드라의 경우",0.0
1362,신의 전사들,6.66
1363,"쓰리, 몬스터 '컷'",0.0
1364,우디 알렌의 부부일기,0.0
1365,나비 사냥,0.0
1366,빙벽,0.0
1367,유폐,6.0
1368,아실,0.0
1369,해양천국,0.0
1370,연결도시,0.0
1371,마르케타 라자로바,0.0
1372,비상선의 여자,0.0
1373,헤르츠 프랑크 회고전 2,0.0
1374,페이싱 미러즈,0.0
1375,불확실성의 원리,0.0
1376,사라고사의 매뉴스크립트,0.0
1377,푸레자: 네그로스 설탕산업의 진실,0.0
1378,악마가 너의 죽음을 알기전에,0.0
1379,마르셀의 추억,0.0
1380,공공의 적,7.88
1381,달팽이의 별,9.05
1382,석양의 무법자,0.0
1383,진저 앤 로사,7.08
1384,소명,8.04
1385,라스트 엑소시즘,6.83
1386,믹의 지름길,0.0
1387,피다이,3.0
1388,마테호른,8.52
1389,내가 같이 있어 줄게,0.0
1390,갑과 을 그리고 병,10.0
1391,늦여름,0.0
1392,어쩌면 우리는,10.0
1393,유주얼 서스펙트,0.0
1394,무셰트,0.0
1395,그 여자,7.82
1396,베른의 기적,0.0
1397,네 번의 결혼식과 한 번의 장례식,0.0
1398,스윗 앤 로다운,0.0
1399,데인저러스 메소드,0.0
1400,우리 체제의 유령들,0.0
1401,제13회서울LGBT영화제-폐막식+깜짝상영,0.0
1402,블루 라이크 재즈,10.0
1403,얀 겔의 위대한 실험,9.0
1404,겁쟁이는 무릎을 꿇는다,0.0
1405,신밧드,7.0
1406,브레이크 블레이드6: 결전의 시간,9.08
1407,자유와 조국,0.0
1408,사라예보를 기억하세요,0.0
1409,내 여친은 피규어,6.48
1410,십년의 커밍아웃,0.0
1411,좋은 사람 생기면...,0.0
1412,졸업여행,9.08
1413,오페라-라보엠(메트로폴리탄),0.0
1414,21세기의 기원,0.0
1415,올드 플레이스,0.0
1416,오고 가며,0.0
1417,너를 위해,10.0
1418,북촌방향,0.0
1419,남편은 보았다,0.0
1420,팅커 테일러 솔저 스파이,0.0
1421,페임,0.0
1422,미스터 컴퍼니,8.22
1423,연애놀이,8.9
1424,숲을 위한 반란,0.0
1425,"조제, 호랑이 그리고 물고기들",0.0
1426,한국 다큐 쇼케이스,0.0
1427,아이유정,0.0
1428,애니 레보비츠: 렌즈를 통해 들여다본 삶,0.0
1429,열쇠,0.0
1430,일본의 거짓말-기쿠지로 후쿠시마의 포토저널리즘,7.0
1431,문신,0.0
1432,만화로 보는 빈곤의 역사,0.0
1433,종횡사해,0.0
1434,어거스트 러쉬,0.0
1435,멋진 하루,0.0
1436,스몰 타임 크룩스,0.0
1437,나는 전쟁 신부,0.0
1438,PISAF2013-국제 학생경쟁3,0.0
1439,파리의 숨바꼭질,0.0
1440,음악으로 통한다,0.0
1441,디 아더 맨,0.0
1442,지중해,0.0
1443,마을을 위한 레퀴엠,0.0
1444,영화사 2부,0.0
1445,위대한 비행,6.93
1446,더 레터,0.0
1447,성스러운 도로,0.0
1448,앙상블,0.0
1449,밤의 여인 1%의 섹스,0.0
1450,첫사랑,0.0
1451,죽음의 원조,0.0
1452,사냥,7.63
1453,백발 마녀전,10.0
1454,본 레거시,7.13
1455,보헤미안의 생,0.0
1456,퀸 락 몬트리올,0.0
1457,거미의 땅,7.91
1458,007 스카이폴,7.91
1459,파스카,7.89
1460,르누아르,7.3
1461,AISFF2013 국내경쟁 2,0.0
1462,표적이 된 학원,7.29
1463,알라바마 이야기,0.0
1464,당통,0.0
1465,월요일 아침,10.0
1466,판의 미로 - 오필리아와 세 개의 열쇠,0.0
1467,댄스 오브 드래곤,0.0
1468,맛있는 섹스 그리고 환상의 여인,0.0
1469,블루 발렌타인,0.0
1470,환상의 빛,8.0
1471,몽상가들,0.0
1472,서칭 포 빌,5.0
1473,두 번째 계절,10.0
1474,BEYOND THE WALL,10.0
1475,AISFF2013 국제경쟁 8,0.0
1476,버블아트,0.0
1477,우는 여자,0.0
1478,감독특별전-남궁선,0.0
1479,에메랄드 포레스트,0.0
1480,앙젤리카의 이상한 사례,0.0
1481,말로는 힘들어,8.0
1482,우묵배미의 사랑,0.0
1483,아임 낫 데어,0.0
1484,사도,10.0
1485,다함께 다큐를1,0.0
1486,본 얼티메이텀,0.0
1487,스쿠프,8.67
1488,어딕션,7.97
1489,셀러브리티,0.0
1490,조용한 결투,0.0
1491,태양,9.55
1492,50/50,0.0
1493,베어 시티 2 : 청혼,0.0
1494,할매,9.89
1495,죽도록 사랑하리,0.0
1496,타부,7.33
1497,청소년 경쟁2,0.0
1498,사랑의 여행,0.0
1499,마지막 정거장,0.0
1500,할매-시멘트정원,10.0
1501,우리가족,8.31
1502,여행자,10.0
1503,오르가즘 다이어리,0.0
1504,노인 요양원,9.0
1505,윌로씨의 휴가,0.0
1506,왓에버 웍스,0.0
1507,밀레니엄 제 1부 : 여자를 증오한 남자들,0.0
1508,옥화의 집,0.0
1509,마드모아젤 C,7.73
1510,해피엔드,0.0
1511,침묵의 빛,0.0
1512,틴에이지,9.67
1513,아름다운 포로,0.0
1514,비올라,0.0
1515,손님,7.0
1516,파 프롬 아프가니스탄,0.0
1517,백치,0.0
1518,황혼의 빛,0.0
1519,무지개 분대,0.0
1520,이불,0.0
1521,청소년경쟁1,0.0
1522,PISAF2013-국제 학생경쟁5,0.0
1523,벌레,0.0
1524,셀프헤어컷,6.67
1525,구글 북스 라이브러리 프로젝트,10.0
1526,마르셀의여름,0.0
1527,유도리,9.0
1528,"프레다, 그녀만이 알고 있는 비틀스",10.0
1529,검지손가락,0.0
1530,AISFF2013 국제경쟁 6,0.0
1531,숫호구,6.75
1532,불륜의 맛,0.0
1533,아리엘,9.0
1534,후라이드 그린 토마토,0.0
1535,에브리원 세즈 아이러브유,0.0
1536,리스본 스토리,0.0
1537,"안녕, 하세요!",9.23
1538,레즈비언 뱀파이어,0.0
1539,만춘,0.0
1540,아멜리에,0.0
1541,엘레나,5.44
1542,펀치 드렁크 러브,0.0
1543,세크레이드,0.0
1544,더 클로스,3.72
1545,써커,4.4
1546,킬 좀비,5.75
1547,데스워리어,0.0
1548,테라노바,0.0
1549,스큐,0.0
1550,더 해머,5.56
1551,"글렌, 플라잉 로봇",0.0
1552,비르와 자라,0.0
1553,우리가 만났을 때,0.0
1554,"기브 앰 헬, 말론",0.0
1555,키스 미,0.0
1556,그림리퍼,0.0
1557,프라이버시,7.37
1558,스트리퍼 VS 늑대인간,6.33
1559,노마드 더 비기닝,5.5
1560,럭키,7.43
1561,유니온 스퀘어,7.0
1562,전망좋은 방,8.67
1563,신참 경찰,0.0
1564,다크아워,0.0
1565,빌로우 제로,0.0
1566,앨리스,0.0
1567,할머니는 일학년,9.14
1568,꽃이 피다,0.0
1569,도터,0.0
1570,네가 원한다면,0.0
1571,니혼바시,0.0
1572,벤젠스,0.0
1573,마이 프리티 걸,6.5
1574,경계에서 꿈꾸는 집,10.0
1575,암스테르담 헤비,0.0
1576,아야의 밤엔 사랑이 필요해,7.81
1577,도다리 - 리덕스,0.0
1578,비기닝,8.97
1579,썬더일레븐 극장판 : 최강군단 오우거의 습격,0.0
1580,두 개의 문,0.0
1581,아버지를 위한 노래,0.0
1582,카마수트라 나잇,0.0
1583,천국의 그림자,0.0
1584,석양의 갱들,0.0
1585,투 러버스,0.0
1586,키메라,0.0
1587,만지,0.0
1588,르 아브르,0.0
1589,하와이언 레시피,0.0
1590,블랙,8.47
1591,하이 시에라,0.0
1592,우디 앨런의 애니씽 엘스,0.0
1593,고통의 도시,0.0
1594,V/H/S/2: 악마를 부르는 비디오,6.73
1595,거리의 천사들,0.0
1596,오빠가 돌아왔다,0.0
1597,천녀유혼,0.0
1598,파이란,0.0
1599,그을린 사랑,0.0
1600,작은 아씨들,0.0
1601,월하의 침략자,0.0
1602,밤,6.89
1603,10분,8.83
1604,스트립 바 마노르,0.0
1605,글로벌 비전1,0.0
1606,이센셜 킬링,0.0
1607,PISAF2013-국제 학생경쟁1,0.0
1608,사랑이든 뭐든간,0.0
1609,단편경쟁 섹션 3,0.0
1610,단편경쟁 섹션 4,0.0
1611,추문,0.0
1612,천녀유혼,0.0
1613,인디애니페스트2013-독립보행2,0.0
1614,DMZ 스페셜,0.0
1615,마다가스카3 : 이번엔 서커스다!,9.02
1616,사랑의 여왕,0.0
1617,극장판 천원돌파 그렌라간 : 홍련편,0.0
1618,[2014중앙대학교 영화학과 졸업영화제]Section YELLOW,0.0
1619,패션,6.0
1620,컬러드 걸스,0.0
1621,설녀,0.0
1622,AISFF2013 국제경쟁 3,0.0
1623,레이디 사무라이 2,0.0
1624,레이디 사무라이 1,0.0
1625,흑역사,7.25
1626,쾌락지구 2,4.61
1627,학교 가는 길,0.0
1628,"어느 날, 사랑이 걸어왔다",0.0
1629,걸어도 걸어도,0.0
1630,나츠,5.42
1631,인비저블,8.25
1632,마사오군이 간다!,7.69
1633,11월 단편 상상극장-엄태화,0.0
1634,낙원의 곤경,0.0
1635,데어 윌 비 블러드,0.0
1636,떠돌이 개,6.86
1637,오스카 그랜트의 어떤 하루,8.23
1638,클라라,5.67
1639,포화상태,0.0
1640,톤레삽강은 멈추지 않는다,8.0
1641,크로스 라인,0.0
1642,플라스틱 섹스,7.0
1643,9.79초,0.0
1644,카마가사키 권리 찾기,0.0
1645,파 프롬 베트남,0.0
1646,AISFF2013 국제경쟁 5,0.0
1647,라 비 앙 로즈,0.0
1648,눈 먼 짐승,0.0
1649,이집트혁명 리포트,0.0
1650,해리 파괴하기,0.0
1651,도주왕,0.0
1652,우디 앨런 : 우리가 몰랐던 이야기,0.0
1653,나카노 스파이 학교,0.0
1654,"요하네스버그, 어느 금요일",0.0
1655,망고: 여자가 된 남자,0.0
1656,파계,0.0
1657,브라운 버니,0.0
1658,보리밭을 흔드는 바람,0.0
1659,포트리스,0.0
1660,베티의 블루스,0.0
1661,방학숙제,0.0
1662,인디애니페스트2013-[스크리닝토크] 집으로 가는 길,0.0
1663,할매,9.89
1664,생선 쿠스쿠스,0.0
1665,세상의 저쪽,0.0
1666,신의 손,0.0
1667,예술의 탄생과 몰락,0.0
1668,먹이기,0.0
1669,지겐오르트,0.0
1670,신의 코미디,0.0
1671,다크 나이트 라이즈,9.02
1672,킥 오프,0.0
1673,루드비히의 악마,0.0
1674,도둑맞은남자,0.0
1675,PISAF2013-안시영화제,0.0
1676,벨벳 골드마인,0.0
1677,화니와 알렉산더,0.0
1678,낙오자,0.0
1679,바빌론,0.0
1680,실연 광시곡,9.0
1681,첩혈쌍웅,0.0
1682,카고 컬트,0.0
1683,고다르의 자화상,0.0
1684,레닌그라드 카우보이 모세를 만나다,0.0
1685,"입양, 그 이면의 초상",9.0
1686,사라지고 나타나고,0.0
1687,내 사랑은 어디에,0.0
1688,첫 번째 가을,8.33
1689,나무꾼 부자,0.0
1690,우리에게 내일은 없다,0.0
1691,후쿠시마의 말들,0.0
1692,섹스를 사세요,10.0
1693,좀비 워크: 살아있는 고기들의 행진,7.25
1694,발에 닿은 여자,0.0
1695,온 투어,0.0
1696,백년해로외전,0.0
1697,복수는 나의 것,0.0
1698,천장지구,0.0
1699,자 이제 댄스타임,8.69
1700,머나먼 세상속으로,0.0
1701,할 말 있어,0.0
1702,들불,0.0
1703,AISFF2013 국제경쟁 7,0.0
1704,아티스트,7.76
1705,송환,0.0
1706,라스트 데이즈,6.58
1707,검은 태양은 밝아온다,0.0
1708,단편경쟁 섹션1,0.0
1709,단편경쟁 섹션2,0.0
1710,이코키-로스트,9.0
1711,방콕 아드레날린,0.0
1712,산쇼다유,0.0
1713,세븐 빌로우,3.61
1714,메인 스트리트,0.0
1715,프렌치 캉캉,0.0
1716,그 남자는 어떻게 사라졌나,7.0
1717,AISFF2013 국제경쟁 2,0.0
1718,우리는 기니피그인가?,0.0
1719,익사에서 구조된 부뒤,0.0
1720,달리는 차은,0.0
1721,번개,6.58
1722,스트롬볼리,0.0
1723,"혜화, 동",0.0
1724,마이티아프로디테,0.0
1725,베티 블루,0.0
1726,백설공주,7.42
1727,거짓과 진실,8.0
1728,[2014중앙대학교 영화학과 졸업영화제]Section RED,0.0
1729,동구 밖,9.56
1730,칠레전투 제 3부,0.0
1731,피 속의 혈투,9.17
1732,블루마블 까페,0.0
1733,인디애니페스트2013-새벽비행2,0.0
1734,엄마의 레시피,0.0
1735,AISFF2013 숏쇼츠필름페스티발 & 아시아 컬렉션,0.0
1736,매그놀리아,0.0
1737,올 마이 러브,0.0
1738,오르토벨로: 잘 먹고 잘 사는 법,0.0
1739,나는 쿠추다,0.0
1740,AISFF2013 국내경쟁 1,0.0
