순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
385,시애틀의 잠 못이루는 밤,1993-12-18,56961100,0,7625,76,506,미국,미국,(주)디스테이션
386,붕붕 달려라 깜이,2016-03-24,53398100,0,7556,174,797,독일,독일,예지림엔터테인먼트
387,에브리바디 원츠 썸!!,2016-07-14,58281400,0,7321,63,683,미국,미국,(주)디스테이션
388,신을 믿습니까?,2016-04-21,51956900,0,7317,81,795,미국,미국,와이드 릴리즈(주)
389,무스탕: 랄리의 여름,2016-03-17,55100600,0,7301,26,548,프랑스,"프랑스,독일,터키,카타르","(주)미로스페이스,THE 픽쳐스"
390,밀림의 왕자 레오: 세상을 바꾸는 용기,2012-02-29,52578700,0,7286,107,546,일본,일본,"(주)박수엔터테인먼트,에이원엔터테인먼트"
391,크리피: 일가족 연쇄 실종 사건,2016-08-18,57037900,0,7130,73,637,일본,일본,(주)영화사 진진
392,레이디 수잔,2016-11-24,51727800,0,7071,88,864,영국,"영국,아일랜드",(주)팝엔터테인먼트
393,고스트 헌터: 얼음 몬스터의 부활,2016-02-25,49794500,0,7062,58,380,독일,"독일,오스트리아 ,아이슬란드",예지림엔터테인먼트
394,앱솔루틀리 애니씽,2016-01-14,54492800,0,7059,90,875,미국,"미국,영국",(주)모멘텀엔터테인먼트
395,헝거,2016-03-17,51648100,0,6933,56,808,영국,"영국,아일랜드",오드
396,마가렛트 여사의 숨길 수 없는 비밀,2016-03-17,50868300,0,6873,82,992,프랑스,"프랑스,체코,벨기에",그린나래미디어(주)
397,연인과 독재자,2016-09-22,45021073,0,6765,76,778,영국,영국,(주)엣나인필름
398,초인,2016-05-05,51601200,0,6689,30,688,한국,한국,"(주)대명문화공장,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)"
399,당신이 사랑하는 동안에,2005-10-13,49707000,0,6656,40,539,미국,미국,"(주)에이앤비픽쳐스,(주)쇼박스"
400,클랜,2016-05-12,50328800,0,6556,58,636,아르헨티나,"아르헨티나,스페인","(주)더블앤조이픽쳐스,주식회사 쇼미미디어앤트레이딩"
401,미스터 홈즈,2016-05-26,50852300,0,6518,58,707,영국,"영국,미국",(주)프레인글로벌
402,우리도 사랑일까,2012-09-27,50683000,0,6491,38,647,캐나다,캐나다,(주)티캐스트
403,유주얼 서스펙트,1996-01-27,50858800,0,6433,76,941,미국,미국,와이드 릴리즈(주)
404,드래곤 네스트: 평화 기사단 VS 블랙 드래곤,2016-11-17,49051000,0,6347,102,535,중국,중국,THE 픽쳐스
405,봉신연의: 영웅의 귀환,2016-09-22,48190000,0,6343,155,1278,홍콩,홍콩,(주)키다리이엔티
406,미나미 양장점의 비밀,2016-05-19,45765700,0,6296,34,550,일본,일본,(주)영화사 진진
407,라스트 탱고,2015-12-31,49394100,0,6285,19,492,독일,"독일,아르헨티나",(주)미로스페이스
408,양치기들,2016-06-02,50435800,0,6210,56,984,한국,한국,CGV아트하우스
409,극장판 울려라! 유포니엄,2016-09-01,46427000,0,6085,72,700,일본,일본,(주)박수엔터테인먼트
410,크로닉,2016-04-14,45605200,0,6073,43,587,멕시코,멕시코,주식회사 씨네룩스
411,리턴 투 센더,2016-03-10,47702000,0,6062,142,1579,미국,미국,(주)디스테이션
412,현기증,,34320100,0,6017,17,98,미국,미국,(주)영화사 안다미로
413,몽 루아,2016-05-26,43857112,0,5963,41,583,프랑스,프랑스,메가박스중앙(주)플러스엠
414,뷰티풀 프래니,2016-03-17,43967600,0,5937,144,1428,미국,미국,와이드 릴리즈(주)
415,에브리띵 윌 비 파인,2015-12-31,44809900,0,5935,45,534,독일,"독일,캐나다,프랑스,스웨덴,노르웨이",찬란
416,바이 더 씨,2016-04-28,46167000,0,5908,40,713,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
417,순응자,2016-01-28,43536900,0,5890,10,409,이탈리아,"이탈리아,프랑스,독일",㈜영화사 백두대간
418,설행_눈길을 걷다,2016-03-03,43234700,0,5795,72,1124,한국,한국,(주)인디플러그
419,백엔의 사랑,2016-06-16,42253100,0,5648,26,434,일본,일본,주식회사 씨네룩스
420,셀,2016-06-29,45255600,0,5617,77,738,미국,미국,(주)드림팩트엔터테인먼트
421,너는 착한 아이,2016-03-24,41170800,0,5607,51,525,일본,일본,(주)디스테이션
422,新극장판 이니셜D: 레전드3 -몽현-,2016-08-25,49132300,0,5544,55,840,일본,일본,(주)씨제이이엔엠
423,극장판 울트라맨 우주 몬스터 대결전,2016-04-13,40488900,0,5510,136,590,일본,일본,(주)박수엔터테인먼트
424,커튼콜,2016-12-08,40501100,0,5503,80,691,한국,한국,(주)모멘텀엔터테인먼트
425,피아니스트,2002-12-20,29720050,0,5458,22,344,프랑스,프랑스,"(주)블룸즈베리리소시스리미티드,(주)엠앤드엔엔터테인먼트"
426,슈팅걸스,2020-05-06,37059000,0,5423,7,33,한국,한국,(주)영화사오원
427,드래곤 포스 극장판,2016-11-17,40387700,0,5256,144,599,미국,"미국,일본",와이드 릴리즈(주)
428,노마: 뉴 노르딕 퀴진의 비밀,2016-07-28,39826182,0,5185,15,329,영국,영국,(주)엣나인필름
429,동키호테,2008-09-25,37096700,0,5174,151,639,스페인,"스페인,이탈리아","(주)팝엔터테인먼트,예지림엔터테인먼트"
430,퀸 오브 데저트,2016-04-07,37045000,0,5097,47,560,미국,"미국,모로코",(주)영화사 빅
431,나쁜 나라,2015-12-03,32842000,0,5073,12,382,한국,한국,"배급위원회,(주)시네마달"
432,그녀에게,2003-04-18,38684600,0,5041,19,326,스페인,스페인,"판씨네마(주),(주)미로비젼"
433,아버지의 초상,2016-01-28,31168500,0,5028,25,323,프랑스,프랑스,"미디어소프트,(주)뮤제엔터테인먼트"
434,말할 수 없는 비밀,2008-01-10,38005900,0,4990,34,400,대만,"대만,홍콩","(주)엔케이컨텐츠,(주)디스테이션,(주)스폰지이엔티"
435,영웅본색,1987-05-23,39641600,0,4961,63,588,홍콩,홍콩,(유)조이앤시네마
436,프랑스 영화처럼,2016-01-14,37786300,0,4885,30,714,한국,한국,(주)콘텐츠판다
437,BIAF2016-(국제경쟁) 학생 A Graduation Film A,,29286000,0,4881,3,38,기타,기타,
438,맥베스,2015-12-03,34922700,0,4830,16,191,영국,"영국,프랑스,미국",판씨네마(주)
439,위스키 탱고 폭스트롯,2016-11-10,35228370,0,4682,108,1037,미국,미국,(주)디스테이션
440,내셔널 갤러리,2016-08-25,43608600,0,4509,5,166,프랑스,"프랑스,미국",(주)영화사 진진
441,마이크롭 앤 가솔린,2016-03-31,34081400,0,4399,29,430,프랑스,프랑스,(주)영화사 안다미로
442,나만이 없는 거리,2016-08-17,33113000,0,4392,63,737,일본,일본,(주)박수엔터테인먼트
443,사랑과 어둠의 이야기,2016-09-01,33003700,0,4377,40,483,미국,"미국,이스라엘",(주)유로커뮤니케이션
444,데미트리아스,1977-02-18,8871000,0,4374,1,63,미국,미국,
445,태양의 서커스 월드 어웨이,2016-01-06,66949000,0,4274,16,278,미국,미국,주식회사 드림크리에이션
446,그림자들의 섬,2016-08-25,29360800,0,4197,15,274,한국,한국,(주)시네마달
447,이니시에이션 러브,2016-03-17,32477500,0,4113,120,1195,일본,일본,(주)박수엔터테인먼트
448,프랑코포니아,2016-06-16,30233400,0,4109,25,404,프랑스,"프랑스,독일,네덜란드",(주)영화사 안다미로
449,할머니의 먼 집,2016-09-29,25943900,0,4069,18,527,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
450,비포 미드나잇,2013-05-22,28540462,0,4034,53,883,미국,미국,"(주)까멜리아이엔티,(주)팝엔터테인먼트"
451,업사이드 다운,2016-04-14,27349000,0,3969,22,432,한국,한국,(주)시네마달
452,런던시계탑 밑에서 사랑을 찾을 확률,2016-01-28,30120000,0,3948,5,155,영국,"영국,프랑스",판씨네마(주)
453,마지막 황제,1988-12-23,9627000,0,3906,2,35,영국,"영국,미국","예지림엔터테인먼트,아티잔엔터테인먼트,콜럼비아 픽쳐스 코포레이션"
454,램스,2016-11-03,28894300,0,3864,23,353,아이슬란드,"아이슬란드,덴마크,노르웨이,폴란드","미디어 컨텐츠 스토어,(주)인디플러그"
455,레이스,2016-05-25,28867900,0,3849,62,531,캐나다,캐나다,(주)영화사 빅
456,시간의 종말,2016-11-03,25703400,0,3806,33,440,한국,한국,(주)영화사 진진
457,내 심장이 건너 뛴 박동,2016-12-15,29705600,0,3791,24,345,프랑스,프랑스,주식회사 씨네룩스
458,철원기행,2016-04-21,26473600,0,3765,29,545,한국,한국,주식회사 디에스이이디
459,솔로몬 왕의 보고,,7450000,0,3742,1,43,영국,영국,
460,바쿠만,2016-04-21,29582900,0,3661,73,647,일본,일본,(주)디스테이션
461,싸이코,,30455500,0,3638,16,75,미국,미국,(주)영화사 안다미로
462,비바,2016-10-13,26961500,0,3518,71,589,아일랜드,"아일랜드,쿠바",(주)팝엔터테인먼트
463,록키 호러 픽쳐 쇼,1998-06-20,28523000,0,3445,11,179,미국,"미국,영국","(주)팝엔터테인먼트,(주)피터팬픽쳐스"
464,마음의 등불,,6809000,0,3397,1,36,미국,미국,
465,레나,2016-05-26,21196700,0,3393,14,246,한국,한국,(주)모멘텀엔터테인먼트
466,愛憎,,6720000,0,3355,1,35,미국,미국,
467,거인,,6704000,0,3352,1,38,미국,미국,
468,유리씨즈,1975-12-27,6618000,0,3310,2,39,이탈리아,이탈리아,
469,고양이는 불러도 오지 않는다,2016-06-09,25518600,0,3306,32,416,일본,일본,(주)디스테이션
470,삼례,2016-06-23,24092600,0,3244,26,362,한국,한국,(주)인디플러그
471,바람과 함께 사라지다,1972-12-23,6468000,0,3221,2,29,미국,미국,(주)피터팬픽쳐스
472,성월동화,1999-08-28,24244000,0,3161,14,250,중국,중국,(주)영화사오원
473,거상의 길,,6315000,0,3155,1,46,미국,미국,
474,왕자와 무희,,6206000,0,3104,1,38,미국,"미국,영국",
475,히치콕 트뤼포,2016-08-25,24727100,0,3073,18,302,프랑스,"프랑스,미국",(주)영화사 안다미로
476,바후발리 : 더 비기닝,2016-11-10,25209500,0,3068,31,281,인도,인도,팔레드시네마(주)
477,최후의 Z,2016-12-28,16835500,0,3063,23,140,아이슬란드,"아이슬란드,미국",(주)드림팩트엔터테인먼트
478,러브 액츄얼리,2003-12-05,24771100,0,3057,26,146,미국,"미국,영국","(주)제이앤씨미디어그룹,와이드 릴리즈(주),UIP코리아,(유)조이앤시네마"
479,겁쟁이 페달: 리로드,2016-01-14,21326808,0,3050,7,110,일본,일본,(주)미디어캐슬
480,우리 연애의 이력,2016-06-29,24084800,0,3043,26,475,한국,한국,(주)모멘텀엔터테인먼트
481,이집트,,6271000,0,3039,1,31,미국,미국,
482,노조키메,2016-08-10,23575900,0,2982,49,381,일본,일본,브릿지웍스 엔터테인먼트(주)
483,사랑을 합시다,,6378000,0,2977,1,35,미국,미국,
484,파리의 한국남자,2016-01-28,21816000,0,2966,24,471,한국,한국,(주)모멘텀엔터테인먼트
485,마카담 스토리,2015-12-24,22158100,0,2950,17,243,프랑스,프랑스,주식회사 씨네룩스
486,실버벨,2016-12-15,21598000,0,2910,21,182,미국,미국,(재)CBS
487,물랑루즈,2001-10-26,11755900,0,2906,2,78,미국,미국,"(주)프레인글로벌,이십세기폭스필름코퍼레이션"
488,로마 제국의 멸망,,5813000,0,2904,2,18,미국,미국,
489,부모님과 이혼하는 방법,2016-05-12,20144500,0,2866,37,383,미국,미국,주식회사 씨네룩스
490,이창,,17419500,0,2856,6,67,미국,미국,(주)영화사 안다미로
491,상과 하,,5715000,0,2848,1,35,미국,미국,
492,나루토-대흥분! 초승달 섬의 애니멀 소동,2007-01-04,21277500,0,2840,109,395,일본,일본,"(주)디스테이션,(주)아미가스필름"
493,세 얼간이 감독판,2011-08-18,22953400,0,2836,41,378,인도,인도,"와이드 릴리즈(주),필라멘트픽쳐스"
494,월터 교수의 마지막 강의,2016-03-17,19763000,0,2793,28,394,미국,미국,주식회사 씨네룩스
495,히어 애프터,2016-05-12,20965037,0,2778,26,358,폴란드,"폴란드,스웨덴,프랑스",(주)엣나인필름
496,일식,,6725000,0,2713,1,25,이탈리아,"이탈리아,프랑스",
497,겁쟁이 페달: 리라이드,2016-01-14,18320192,0,2697,7,107,일본,일본,(주)미디어캐슬
498,진홍의 도적,,5998000,0,2685,1,36,미국,미국,
499,행복까지 30일,2016-06-09,19354700,0,2664,18,295,인도,인도,"예지림엔터테인먼트,미디어소프트"
500,버터필드 8,,5264000,0,2622,1,32,미국,미국,
501,디브,2016-09-01,14382400,0,2601,5,80,아랍에미리트연합국정부,"아랍에미리트연합국정부,카타르,영국",주식회사 디에스이이디
502,죽은 자의 제국,2016-02-25,19453500,0,2581,43,413,일본,일본,(주)프레인글로벌
503,일 트로바토레,2016-01-16,63645000,0,2578,6,126,미국,미국,(주) 인스터 글로벌
504,원스 어폰 어 타임 인 아메리카,1984-12-10,10977900,0,2570,6,59,미국,"미국,이탈리아",(주)프레인글로벌
505,뜨거운 것이 좋아,,5125000,0,2543,1,18,미국,미국,
506,뷰티풀 레이디스,2016-11-10,18899400,0,2541,39,474,프랑스,프랑스,(주)디스테이션
507,포크 촙 힐,,5074000,0,2536,1,26,미국,미국,
508,사운드 오브 뮤직,1978-02-04,11088000,0,2519,3,19,미국,미국,"(주)팝엔터테인먼트,이십세기폭스코리아(주)"
508,꺼져버려 종양군,2016-05-12,20091000,0,2519,73,617,중국,중국,(주)영화사 빅
510,열정의 랩소디,,5024000,0,2512,1,15,미국,미국,
511,남태평양,1971-08-07,5211000,0,2505,1,25,미국,미국,
512,건힐의 결투,,4865000,0,2491,1,51,미국,미국,
513,헝그리 하트,2016-06-30,17746800,0,2482,15,226,이탈리아,이탈리아,찬란
514,워락,,4869000,0,2474,1,27,미국,미국,
515,베라크루스,1971-02-13,5691000,0,2458,1,52,미국,미국,
515,더 랍스터,2015-10-29,20416000,0,2458,5,122,영국,"영국,그리스,아일랜드,네덜란드,프랑스","(주)팝엔터테인먼트,(주)영화사오원,(주)브리즈픽처스"
517,투란도트,2016-02-07,64412500,0,2455,10,91,독일,독일,(주)케빈앤컴퍼니
518,고스트타운의 결투,,4881000,0,2451,1,29,미국,미국,
519,"열차 안의 낯선 자들, 의혹의 전망차",,4938000,0,2449,1,32,미국,미국,
520,베로니카의 이중생활,1991-11-09,18272600,0,2436,6,165,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
521,겁쟁이 페달: 스페어 바이크,2016-11-17,18060000,0,2415,29,360,일본,일본,(주)미디어캐슬
522,독도의 영웅들,2016-02-18,11203000,0,2414,4,51,한국,한국,퓨어웨이픽쳐스
523,스팔타카스,1974-01-23,4784000,0,2400,2,17,미국,미국,
524,히로인 실격,,19521100,0,2372,11,109,일본,일본,"(주)엔케이컨텐츠,(주)디스테이션"
525,잃어버린전설,,5871000,0,2355,1,43,,,
526,십계,1973-06-16,5159000,0,2350,1,26,미국,미국,
527,스틸 플라워,2016-04-07,16689300,0,2345,22,362,한국,한국,㈜인디스토리
528,시선 사이,2016-06-09,17660200,0,2344,28,417,한국,한국,(주)영화사 진진
528,투란도트,2016-07-02,56703000,0,2344,6,82,미국,미국,(주) 인스터 글로벌
530,맨 앤 치킨,2016-05-04,11571000,0,2316,6,79,덴마크,"덴마크,독일",(주)컴퍼니엘
531,파리의 연인,,4651000,0,2287,1,41,미국,미국,
531,마터스,2016-10-20,18720500,0,2287,73,528,미국,미국,(주)디스테이션
533,바르샤 드림스,2016-05-04,17053000,0,2281,31,274,스페인,스페인,"(주)싸이더스,(주)디스테이션"
534,위켄즈,2016-12-22,17223000,0,2261,12,133,한국,한국,무브먼트
535,줄리어스 시저,,4505000,0,2250,1,16,미국,미국,
536,2001 스페이스 오디세이,,16121700,0,2235,2,24,영국,"영국,미국",
537,드롭박스,2016-05-19,16582800,0,2232,17,363,한국,"한국,미국","(사)필레마,필름포럼,홀리가든"
538,세 가지 색 : 블루,1994-04-23,14483300,0,2208,4,116,프랑스,프랑스,"(주)영화사 안다미로,㈜영화사 백두대간"
539,트로이의 헤렌,,4400000,0,2197,1,20,미국,미국,
540,아프리칸 닥터,2016-11-03,13841500,0,2177,12,214,프랑스,프랑스,M&M 인터내셔널
541,위풍당당 질리 홉킨스,2016-10-26,14192500,0,2153,35,369,미국,미국,주식회사 쇼미미디어앤트레이딩
542,파도,,4405000,0,2135,1,20,미국,미국,
543,우주의 크리스마스,2016-10-13,15825500,0,2132,50,420,한국,한국,(주)인디플러그
544,미친개들,2016-07-07,16830100,0,2112,46,352,프랑스,"프랑스,캐나다",(주)디스테이션
545,법과 질서,,4230000,0,2110,1,23,미국,미국,
546,블루 벨벳,1992-10-17,18637600,0,2101,21,83,미국,미국,(주)유로커뮤니케이션
547,레트리뷰션 : 응징의 날,2016-03-30,13781500,0,2092,32,323,스페인,스페인,노바엔터테인먼트
548,알라모,,4578000,0,2085,1,24,미국,미국,
549,굿바이 버클리,2016-03-10,15817700,0,2084,16,209,미국,미국,(주)영화사 진진
549,립반윙클의 신부: 스페셜 에디션,2016-10-13,17925500,0,2084,4,70,일본,일본,"TCO(주)더콘텐츠온,주식회사 더쿱"
551,살인의 추억,2003-04-25,13874800,0,2079,17,122,한국,한국,CJ ENM
552,파라오,,4161000,0,2078,1,20,미국,미국,
553,부에나 비스타 소셜 클럽,2001-03-01,16395500,0,2074,5,103,독일,독일,오드
554,캄포스,2016-05-12,16795500,0,2068,29,241,스페인,"스페인,미국",와이드 릴리즈(주)
554,백조,,4146000,0,2068,1,27,미국,미국,
556,벨빌의 세 쌍둥이,2016-10-27,16128100,0,2062,13,218,프랑스,"프랑스,벨기에,캐나다,영국",찬란
557,형제는 용감하였다,,4157000,0,2061,1,20,미국,미국,
558,싱글맨,2010-05-27,16797500,0,2052,3,91,미국,미국,"하준사,CJ ENM"
559,아라비아의 로렌스,1998-10-24,4098000,0,2047,2,18,영국,영국,
560,붉은 수수밭,1989-09-09,5219000,0,2041,2,46,중국,중국,
561,갓즈 포켓,2016-01-28,14629500,0,2038,38,383,미국,미국,와이드 릴리즈(주)
562,여심,,4082000,0,2036,1,30,미국,미국,
563,아브릴과 조작된 세계,2016-12-15,16082500,0,2034,10,152,프랑스,"프랑스,벨기에,캐나다",(주)영화사 진진
564,워터 프론트,,4070000,0,2031,1,27,,,
565,길고 긴 여름날,,4097000,0,2026,1,16,미국,미국,
566,가슴에 빛나는 별,,4060000,0,2013,1,21,미국,미국,
567,핸즈 오브 스톤,2016-12-08,15055000,0,2002,69,478,미국,"미국,기타",(주)이수C&E
568,소꿉놀이,2016-02-25,15165500,0,2001,14,250,한국,한국,(주)시네마달
568,바다의 뚜껑,2016-09-29,15488400,0,2001,20,271,일본,일본,(주)영화사 안다미로
570,라이온 킹,1994-07-02,16265000,0,1996,2,14,미국,미국,브에나비스타인터내셔널코리아/월트디즈니
571,키 라고,,4016000,0,1993,1,20,미국,미국,
572,러브 라이브! 더 스쿨 아이돌 무비,2015-09-03,18147000,0,1992,2,17,일본,일본,(주)박수엔터테인먼트
573,춘향,,3980000,0,1990,1,27,한국,한국,
574,킹스글레이브: 파이널 판타지 XV,2016-08-25,16319300,0,1960,4,14,일본,일본,유니버설픽쳐스인터내셔널 코리아(유)
575,일만명의 성자들,2016-04-21,12247300,0,1950,27,281,미국,미국,THE 픽쳐스
576,파수꾼,2011-03-03,17498900,0,1948,2,40,한국,한국,필라멘트픽쳐스
577,우리 손자 베스트,2016-12-08,11369500,0,1946,11,149,한국,한국,(주)인디플러그
578,한강블루스,2016-09-22,16409100,0,1937,18,142,한국,한국,(주)맑은시네마
579,갓파 쿠와 여름방학을,2008-06-26,14724800,0,1928,29,152,일본,일본,"(주)디스테이션,㈜메가박스"
580,샤이닝,,13341400,0,1914,1,25,미국,미국,
581,홀리워킹데이,2016-06-30,13526500,0,1901,18,381,한국,한국,무브먼트
582,"내 어깨 위 고양이, 밥",2017-01-04,16262000,0,1894,8,25,영국,영국,(주)누리픽쳐스
583,무기여 잘 있거라,1974-01-01,4712000,0,1872,1,30,미국,미국,
584,베티블루 37.2 디오리지널,2016-07-28,14061000,0,1868,5,110,프랑스,프랑스,(주)디스테이션
585,룻 이야기,,3902000,0,1866,1,18,미국,미국,
585,스퀴즈,2016-11-10,14809000,0,1866,40,389,미국,미국,"시네마 뉴원,(주)드림팩트엔터테인먼트"
587,소년 파르티잔,2016-03-10,13167100,0,1862,20,252,호주,호주,찬란
588,수색역,2016-03-31,14224700,0,1859,25,287,한국,한국,주식회사 씨네룩스
589,새,,15328000,0,1856,6,52,미국,미국,(주)영화사 안다미로
590,작은 형,2016-11-30,11651500,0,1839,19,237,한국,한국,파인스토리
591,양철북 : 무삭제 감독판,,3741000,0,1832,2,19,독일,"독일,프랑스,폴란드",
592,네이키드 정글,,3665000,0,1825,1,20,,,
593,검은 초상,,3797000,0,1817,1,26,미국,미국,
594,퀸카가 아니어도 좋아,2016-02-25,10009000,0,1810,20,33,미국,미국,와이드 릴리즈(주)
595,네온 데몬,2016-10-20,14560800,0,1803,24,260,프랑스,"프랑스,미국,덴마크",주식회사 쇼미미디어앤트레이딩
596,여교사,2017-01-04,14593000,0,1770,3,9,한국,한국,필라멘트픽쳐스
597,말 없는 사나이,,3977000,0,1759,1,36,미국,미국,
598,프레셔스 카고: 프로 범죄단,2016-09-01,10241000,0,1745,50,134,미국,미국,(주)드림팩트엔터테인먼트
599,돈 맛,2016-09-29,8439000,0,1733,50,54,한국,한국,(주)박수엔터테인먼트
600,알래스카의 혼,,4458000,0,1730,1,34,미국,미국,
601,프렌치 캉캉,,3486000,0,1729,1,20,프랑스,프랑스,
602,대지,,4540000,0,1723,1,28,미국,미국,
603,두 여인,,3563000,0,1713,1,16,이탈리아,"이탈리아,프랑스",
604,페드라,1996-11-16,3451000,0,1708,1,20,그리스,그리스,
605,인어공주,1991-12-21,13313000,0,1682,1,12,미국,미국,
606,전쟁과 평화,1977-09-27,4634000,0,1681,1,20,미국,미국,
607,펫,2016-11-30,13078000,0,1676,45,290,미국,"미국,스페인",(주)영화사선
608,그들은 부츠를 신은 채로 죽었다,,3332000,0,1666,1,16,미국,미국,
609,웨포나이즈드,2016-07-06,8290000,0,1658,2,7,미국,미국,제인앤유
610,라라미에서 온 사나이,,3265000,0,1645,1,28,미국,미국,
611,황색리본,,3608000,0,1643,1,34,미국,미국,
612,모감보,,3256000,0,1641,1,38,미국,미국,
613,일본패망하루전,2016-08-11,11980000,0,1640,7,61,일본,일본,"(주)시네마엔터,(주)모멘텀엔터테인먼트"
614,괴물의 아이,2015-11-25,12670300,0,1633,11,90,일본,일본,"CGV아트하우스,(주)리틀빅픽쳐스"
615,피서지에서 생긴 일,1972-08-19,3429000,0,1630,1,18,미국,미국,
616,라이엇,2016-07-06,8145000,0,1629,1,7,미국,미국,제인앤유
617,플라워 쇼,2016-10-27,11240400,0,1628,15,171,아일랜드,아일랜드,(주)디스테이션
618,스파이 브릿지,2015-11-05,13045800,0,1621,8,50,미국,미국,이십세기폭스코리아(주)
619,소야곡,,3236000,0,1618,1,16,미국,미국,
620,미녀와 야수,1992-07-04,13085000,0,1615,1,13,미국,미국,"워너브러더스 코리아(주),한국소니픽쳐스릴리징브에나비스타영화㈜"
621,모정,1972-12-09,4028000,0,1598,1,24,미국,미국,
622,종착역,,3815000,0,1581,1,35,미국,"미국,이탈리아",
623,흑기사,1973-10-24,3147000,0,1572,1,31,미국,미국,
624,코드네임 : 콜드워,2016-10-13,11813500,0,1570,56,455,홍콩,홍콩,"롯데쇼핑㈜롯데엔터테인먼트,(주)퍼스트런"
625,빨간 마후라,,3143000,0,1564,1,33,한국,한국,
625,밴드 웨건,,3138000,0,1564,1,15,미국,미국,
627,얼라이드,2017-01-11,12764000,0,1562,3,5,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
628,누구를 위하여 종은 울리나,1972-03-18,3600000,0,1556,1,21,미국,미국,
629,우정어린 설복,,3078000,0,1544,1,31,미국,미국,
630,와룡선생 상경기,,3050000,0,1525,1,24,한국,한국,
631,시계태엽 오렌지,,10408100,0,1520,1,24,미국,미국,
632,혼도,,3528000,0,1519,1,21,미국,미국,
633,쥴 앤 짐,1997-01-04,8694500,0,1516,5,147,프랑스,프랑스,㈜영화사 백두대간
634,아파치,,3730000,0,1514,1,39,미국,미국,
635,지상 최대의 작전,,3480000,0,1513,1,18,,,
636,모퉁이 가게,,3247000,0,1497,1,23,미국,미국,
637,마타하리,,3121000,0,1495,1,18,미국,미국,
638,대원군,,3006000,0,1493,1,16,한국,한국,
639,400번의 구타,2016-04-13,9132800,0,1490,7,161,프랑스,프랑스,㈜영화사 백두대간
640,흔들리는 물결,2016-10-27,10556000,0,1489,16,179,한국,한국,무브먼트
641,마포사는 황부자,,2975000,0,1485,1,32,한국,한국,
642,미워도 다시 한번 '80,1980-06-21,2960000,0,1480,1,25,한국,한국,
643,눈의 여왕 3: 눈과 불의 마법대결,2017-01-04,10551000,0,1477,7,14,러시아,러시아,(주)이수C&E
644,카사블랑카,1999-04-03,3465000,0,1474,1,12,미국,미국,
645,원한의 도곡리 다리,,2918000,0,1473,1,35,미국,미국,
646,두 개의 연애,2016-04-14,13282500,0,1466,16,193,한국,한국,(주)드림팩트엔터테인먼트
647,방 안의 코끼리,2016-03-03,13173800,0,1465,24,262,한국,한국,㈜인디스토리
648,사랑의 전주곡,,2912000,0,1451,1,20,미국,미국,
649,"사랑해, 파리",2007-02-01,10526000,0,1449,22,199,프랑스,프랑스,"(주)드림팩트엔터테인먼트,(주)미로비젼"
650,미라클 워커,,2872000,0,1436,1,20,,,
651,협객 김두한,1975-06-05,2855000,0,1425,1,15,한국,한국,
652,지상에서 영원으로,,2878000,0,1424,1,10,미국,미국,
653,산하고인,2016-03-10,10464000,0,1419,26,238,중국,"중국,프랑스,일본",(주)에스와이코마드
654,비바 자파타,,2865000,0,1415,1,15,미국,미국,
654,코리올라누스,2016-11-10,19644000,0,1415,10,76,영국,영국,메가박스중앙(주)
656,아이들의 시간,,2841000,0,1408,1,20,미국,미국,
657,나는 증인이다,2016-09-14,7113800,0,1407,2,99,한국,"한국,중국",(주)문와쳐
658,언니는 말괄량이,,2794000,0,1404,1,26,한국,한국,
659,하얀 까마귀,,2806000,0,1403,1,27,한국,한국,
659,소셜포비아,2015-03-12,11994900,0,1403,2,65,한국,한국,CGV아트하우스
661,어느 여대생의 고백,,2810000,0,1400,1,19,한국,한국,
662,딜쿠샤,2016-11-24,10354400,0,1381,8,144,한국,한국,(주)리틀빅픽쳐스
663,비치온더비치,2016-12-08,10241700,0,1375,16,248,한국,한국,(주)로카
664,미워도 다시 한번 2,,2753000,0,1374,1,21,한국,한국,
665,파란 이별의 글씨,,2746000,0,1373,1,35,한국,한국,
666,사랑은 부엉부엉,2016-12-29,10706600,0,1365,20,106,프랑스,프랑스,찬란
667,오페라의 유령 : 25주년 특별 공연,,24011000,0,1358,1,32,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
668,아마데우스 감독판,2015-10-29,11505300,0,1355,9,59,미국,미국,시네마 뉴원
669,블랙가스펠2: 소울을 찾는 여정가운데 만난 사람들,2016-04-14,10622000,0,1353,7,62,한국,한국,㈜스토리셋
670,청설,2010-06-17,9544000,0,1348,34,343,대만,대만,"오드,(주)스폰지이엔티"
671,서부 개척사,,3453000,0,1343,1,15,미국,미국,
672,백주의 결투,,4052000,0,1337,1,16,미국,미국,
673,비애,,3789000,0,1336,1,29,미국,미국,
674,사랑에 미치다,2016-08-31,10273000,0,1326,22,251,미국,미국,와이드 릴리즈(주)
675,마담 버터플라이,2016-09-03,31371000,0,1324,6,60,미국,미국,(주) 인스터 글로벌
