순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
901,아담과 이브,,1340000,0,665,1,12,미국,미국,
902,이오지마의 영웅,,1328000,0,664,1,9,미국,미국,
902,한니발,,1348000,0,664,1,11,이탈리아,이탈리아,
904,허슬러,,1302000,0,659,1,19,,,
905,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,1308000,0,655,1,20,한국,한국,이달투
906,현상금 사냥꾼,,1300000,0,650,1,12,스페인,"스페인,이탈리아",
907,소나기,2017-08-31,1311000,0,648,1,15,한국,한국,(주)리틀빅픽쳐스
908,싱 스트리트,2016-05-19,3692200,0,644,1,13,아일랜드,"아일랜드,영국,미국",(주)이수C&E
909,오만과 편견,,1284000,0,642,1,20,미국,미국,
910,방황의 날들,2007-09-07,1278000,0,639,1,43,한국,한국,위드시네마
910,러브 미 텐더,,1278000,0,639,1,15,미국,미국,
912,예수는 역사다,2017-07-13,3708000,0,634,1,6,미국,미국,(재)CBS
912,자유만세,1946-10-21,1268000,0,634,1,36,한국,한국,
914,삼등과장,,1239000,0,632,1,29,한국,한국,
915,가버나움,2019-01-24,6375800,0,627,5,11,기타,기타,"그린나래미디어(주),플레이리스트(주)"
915,일렉트릭 하트,,3233000,0,627,1,7,미국,미국,
917,정복되지 않는 사람들,,1252000,0,626,1,11,미국,미국,
918,샐러리맨,,1242000,0,621,1,11,미국,미국,
919,노 게임 노 라이프 -제로-,2017-10-19,5601000,0,619,9,22,일본,일본,(주)박수엔터테인먼트
920,러브리스,2019-04-18,5375000,0,618,5,16,러시아,"러시아,프랑스,독일",그린나래미디어(주)
920,여로,,1224000,0,618,1,17,미국,미국,
920,전송가,,1251000,0,618,1,15,미국,미국,
923,원한의 도곡리 다리,,1170000,0,617,1,20,미국,미국,
923,이어도,,3411500,0,617,2,17,한국,한국,
923,백야,,1173000,0,617,1,23,이탈리아,이탈리아,
926,여자의 일생,,1230000,0,615,1,20,한국,한국,
926,로맨스그레이,,1230000,0,615,1,20,한국,한국,
928,"서서평, 천천히 평온하게",2017-04-26,3573000,0,614,1,9,한국,한국,커넥트픽쳐스(주)
929,愛憎,,1194000,0,613,1,18,미국,미국,
930,위대한 카루소,,1227000,0,611,1,19,미국,미국,
931,페드라,1996-11-16,1218000,0,609,1,30,그리스,그리스,
932,철부지 아가씨의 첩보작전,,1216000,0,608,1,14,영국,영국,
932,논-픽션,2019-05-16,5357500,0,608,3,18,프랑스,프랑스,(주)트리플픽쳐스
934,새터데이 처치,,3200000,0,607,1,8,미국,미국,(주)싸이더스
935,레옹,1995-02-18,5094000,0,605,2,27,프랑스,프랑스,"(주)제이앤씨미디어그룹,(주)팝파트너스"
936,슬픔은 그대 가슴에,1999-05-08,1208000,0,604,1,9,미국,미국,
936,선생님!... 좋아해도 될까요?,2018-04-06,4903000,0,604,6,22,일본,일본,(주)스마일이엔티
938,시월애,2000-09-09,3026000,0,599,18,120,한국,한국,브에나비스타인터내셔널코리아
939,필로우 토크,,1188000,0,594,1,13,미국,미국,
939,제 2회 콕! 애니 Killing,,2960500,0,594,2,7,한국,한국,
939,파리로 가는 길,2017-08-03,4206500,0,594,3,35,미국,미국,(주)티캐스트
942,인투 더 나잇,2018-03-29,4704300,0,593,14,24,한국,한국,(주)시네마달
943,연산군,1962-01-01,1162000,0,592,1,12,한국,한국,
944,아사코,2019-03-14,4809000,0,589,1,7,일본,일본,(주)이수C&E
945,동심초,,1129000,0,588,2,12,한국,한국,
946,메기,2019-09-26,4310000,0,587,1,5,한국,한국,"(주)엣나인필름,CGV아트하우스"
947,건가 딘,,1154000,0,577,1,9,,,
948,교수목,,1115000,0,574,1,23,미국,미국,
949,이 생명 다하도록,,1146000,0,573,1,31,한국,한국,
950,철부지 아씨,1968-03-14,1144000,0,572,1,24,한국,한국,
950,내게 남은 사랑을,2017-11-02,4608000,0,572,1,5,한국,한국,(주)무빙픽쳐스컴퍼니
950,쇼처럼 즐거운 인생은 없다,,1159000,0,572,1,15,미국,미국,
953,무간도2 - 혼돈의 시대,2003-12-05,1281000,0,569,1,18,홍콩,홍콩,태창엔터테인먼트(주)
953,천국이 허락한 모든 것,,817000,0,569,1,7,미국,미국,
953,라라미에서 온 사나이,,907000,0,569,1,8,미국,미국,
956,밀라노의 기적,,1134000,0,567,1,16,,,
957,에스더의 왕,,1133000,0,564,1,12,이탈리아,"이탈리아,미국",
957,기러기 아빠,,1128000,0,564,1,14,한국,한국,
957,족구왕,2014-08-21,1499000,0,564,2,46,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
960,로즈마리,,1131000,0,563,1,17,미국,미국,
961,세상에서 가장 아름다운 여인,,1120000,0,560,1,12,이탈리아,이탈리아,
962,스탑 메이킹 센스,,2989000,0,559,1,5,미국,미국,
963,암흑가의 방문객,,1112000,0,556,1,13,이탈리아,이탈리아,
964,마야,,1108000,0,554,1,20,이탈리아,"이탈리아,미국,프랑스",
965,황야의 역마차,,1066000,0,551,1,14,미국,미국,
966,밤의 충돌,,1105000,0,550,1,15,미국,미국,
967,비포 선라이즈,1996-03-30,3601969,0,549,2,18,미국,"미국,오스트리아 ,스위스",(주)드림팩트엔터테인먼트
968,다윗과 밧세바,,1064000,0,546,1,10,미국,미국,
969,문라이트,2017-02-22,4609000,0,545,4,34,미국,미국,CGV아트하우스
970,콜보이,2018-08-29,3624000,0,544,2,23,일본,일본,(주)얼리버드픽쳐스
971,우리는 같은 꿈을 꾼다,2017-11-30,3707000,0,542,4,37,헝가리,헝가리,찬란
972,내 심혼의 음악,,1082000,0,541,1,12,미국,미국,
973,위스키 밴디트,2018-08-23,4019600,0,540,17,108,헝가리,헝가리,노바엔터테인먼트
973,애수,,1042000,0,540,1,12,미국,미국,
975,나쁜종자,,1082000,0,536,1,16,미국,미국,
976,박서방,1960-10-05,1088000,0,534,2,21,한국,한국,
977,마부,,1062000,0,531,1,20,한국,한국,
978,룻 이야기,,1056000,0,528,1,9,미국,미국,
979,아프리카의 여왕,,1027000,0,527,1,14,미국,미국,
980,의적 일지매,,1052000,0,526,1,12,한국,한국,
981,물방울,,1054000,0,522,1,16,미국,미국,
981,루나,2018-08-16,4373800,0,522,5,61,프랑스,프랑스,M&M 인터내셔널
983,앤트로포이드,2018-01-18,3408500,0,517,7,114,영국,"영국,체코,프랑스",노바엔터테인먼트
983,암행어사 박문수,,1034000,0,517,1,17,한국,한국,
985,지옥의 묵시록,1988-06-04,1030000,0,515,1,4,미국,미국,(주)드림팩트엔터테인먼트
985,포크 촙 힐,,997000,0,515,1,22,미국,미국,
987,보카치오 70,,1378000,0,513,2,13,이탈리아,"이탈리아,프랑스",
988,마리안느와 마가렛,2017-04-20,2892000,0,511,1,11,한국,한국,(주)팝엔터테인먼트
989,탐정야화,,1023000,0,509,1,15,미국,미국,
989,왕자 호동,,1023000,0,509,1,12,한국,한국,
991,그랜드 듀얼,,1026000,0,508,1,11,이탈리아,"이탈리아,서독,프랑스",
991,계절과 계절 사이,2019-10-03,4123000,0,508,3,4,한국,한국,(주)마노엔터테인먼트
993,일주일 그리고 하루,2018-04-05,3247000,0,505,9,93,이스라엘,이스라엘,알토미디어(주)
993,스포트라이트,2016-02-24,3410500,0,505,1,8,미국,미국,(주)팝엔터테인먼트
993,미스터 앤 미스터 대디,2018-11-22,4086800,0,505,11,64,미국,미국,(주)라이크콘텐츠
993,뮤직맨,,1025000,0,505,1,8,미국,미국,
993,마지막 황제,1988-12-23,1462000,0,505,1,11,영국,"영국,미국","예지림엔터테인먼트,아티잔엔터테인먼트,콜럼비아 픽쳐스 코포레이션"
998,시에라 마드레의 보물,,1014000,0,503,1,9,미국,미국,
998,사랑의 변주곡,,1133000,0,503,2,20,프랑스,"프랑스,이탈리아",
1000,화이트 크리스마스,,1019000,0,502,2,12,미국,미국,
1001,아오 오니,2018-01-04,3688000,0,500,45,206,일본,일본,(주)박수엔터테인먼트
1002,몽상가들,2005-03-25,3621000,0,499,1,10,프랑스,프랑스,"찬란,오드"
1002,새벽의 기수,,1003000,0,499,1,16,미국,미국,
1002,죽은 시인의 사회,1990-05-19,3614000,0,499,2,10,미국,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,브에나비스타픽쳐스"
1005,숲속의 부부,2018-02-15,4265500,0,496,7,95,한국,한국,(주)트리필름
1005,싸이코 킬러,2018-11-16,2722000,0,496,2,5,미국,미국,제인앤유
1007,동주,2016-02-17,4315000,0,494,2,3,한국,한국,메가박스중앙(주)플러스엠
1007,영광의 탈출,,964000,0,494,1,11,미국,미국,
1009,요조숙녀,,991000,0,493,1,15,미국,미국,
1010,러브레터,1999-11-20,3828800,0,492,3,28,일본,일본,"(주)제이앤씨미디어그룹,와이드 릴리즈(주),(유)조이앤시네마,(주)팝엔터테인먼트"
1010,여인들,,984000,0,492,1,12,미국,미국,
1012,"조제, 호랑이 그리고 물고기들",2004-10-29,4042028,0,491,1,11,일본,일본,"(주)디스테이션,(주)프레인글로벌,(주)스폰지이엔티"
1012,자전거 도둑,,997000,0,491,1,8,이탈리아,이탈리아,
1014,프렌치 캉캉,,980000,0,490,1,12,프랑스,프랑스,
1015,대원군,,974000,0,487,1,11,한국,한국,
1015,열다섯의 순수,2018-05-03,3806700,0,487,6,69,일본,일본,(주)디오시네마
1015,SESIFF2018 문래초등학교 단체 관람 : 5 & 6학년,,2922000,0,487,2,2,기타,기타,
1018,벌새,2019-08-29,3492500,0,485,1,5,한국,한국,"(주)엣나인필름,(주)콘텐츠판다"
1019,애욕과 전장,,914000,0,482,1,6,미국,미국,
1020,나폴리의 황금,,970000,0,480,1,12,이탈리아,이탈리아,
1021,썸머타임,,1747000,0,476,1,12,영국,"영국,미국",
1022,해피엔드,2019-06-20,3621000,0,473,1,5,프랑스,"프랑스,오스트리아 ,독일",그린나래미디어(주)
1022,협녀,,951000,0,473,1,6,대만,대만,
1024,제17 포로수용소,,912000,0,472,1,12,미국,미국,
1024,비수,,944000,0,472,1,4,미국,미국,
1026,SPFF 2018 얼음강+백서,,2380000,0,471,1,5,한국,한국,
1026,금지된 장난,1992-09-26,947000,0,471,1,10,프랑스,프랑스,
1028,밤의 문이 열린다,2019-08-15,3228600,0,470,1,7,한국,한국,"무브먼트,영화배급협동조합 씨네소파"
1029,플래니테리엄,2018-08-29,3362300,0,469,11,115,프랑스,"프랑스,미국",그린나래미디어(주)
1029,34번가의 기적,,941000,0,469,2,13,미국,미국,
1031,OK 목장의 결투,,906000,0,468,1,10,미국,미국,
1031,성숙의 20세,,936000,0,468,1,12,미국,미국,
1033,올리버 트위스트,,934000,0,467,1,17,영국,영국,
1034,인터멧조,,932000,0,466,1,14,미국,미국,
1035,내가 마지막 본 파리,2011-02-07,910000,0,465,1,15,미국,미국,
1036,가을 햇살,,3114000,0,464,1,14,일본,일본,
1036,지슬 - 끝나지 않은 세월2,2013-03-21,3112000,0,464,4,25,한국,한국,(주)영화사 진진
1038,용의자 X적헌신,2018-04-19,2912000,0,462,5,51,중국,중국,(주)퍼스트런
1039,존 웨인의 기병대,,920000,0,460,1,15,미국,미국,
1039,걸즈 앤 판처 극장판,2016-08-25,4952000,0,460,1,4,일본,일본,"(주)머스트씨무비릴리징컴퍼니,주식회사 온 피크"
1041,원 네이션,2019-03-21,3965000,0,459,4,18,프랑스,프랑스,플레이리스트(주)
1042,사랑방 손님과 어머니,,914000,0,457,1,20,한국,한국,
1043,양아치 느와르,2018-09-13,3822000,0,455,6,59,한국,한국,(주)영화사 그램
1043,잡식가족의 딜레마,2015-05-07,2945000,0,455,1,3,한국,한국,(주)시네마달
1043,길다,,910000,0,455,1,10,미국,미국,
1046,MSFF2018 희극지왕 3,,2686800,0,454,1,3,한국,한국,
1047,점박이:한반도의 공룡3D,2012-01-26,3851400,0,453,2,5,한국,한국,(주)씨제이이엔엠
1047,아라비안 나이트,,875000,0,453,1,13,미국,미국,
1049,코로넬 블림프,,902000,0,451,1,8,영국,영국,
1050,뜨거운 것이 좋아,,900000,0,450,1,8,미국,미국,
1051,젊은이의 양지,1972-10-28,1016000,0,449,1,16,미국,미국,
1051,2018_hyukoh_24howtofindtrueloveandhappiness.proproj,,3288000,0,449,1,13,한국,한국,
1053,오페라의 유령,2004-12-08,3746400,0,448,1,23,미국,미국,"(주)팝엔터테인먼트,(주)드림팩트엔터테인먼트,CJ ENM"
1053,애꾸눈 잭,,763000,0,448,1,12,미국,미국,
1055,SESIFF2018 문래초등학교 단체 관람 : 3 & 4학년,,2676000,0,446,2,2,기타,기타,
1056,아버지를 찾아서,2018-04-12,1262000,0,445,7,95,한국,한국,(주)드림팩트엔터테인먼트
1056,파라독스,2018-06-21,3232700,0,445,10,97,홍콩,"홍콩,중국",이언픽쳐스
1058,MSFF2018 사랑에 관한 짧은 필름 1,,2622000,0,444,1,3,한국,한국,
1059,별들의 고향,1974-04-26,886000,0,443,1,18,한국,한국,
1060,대황원,,884000,0,442,1,12,미국,미국,
1060,독일 영년,,988000,0,442,1,21,이탈리아,이탈리아,
1062,보이 앤 더 월드,2016-08-04,2200000,0,440,1,4,브라질,브라질,㈜영화사 백두대간
1063,SIFF2018-통일기획전 2,,3067000,0,439,3,5,한국,한국,
1063,명탐정 코난:진홍의 연가,2017-08-02,3072561,0,439,1,2,일본,일본,(주)씨제이이엔엠
1065,"416 프로젝트 ""공동의 기억: 트라우마""",,2192500,0,437,3,17,한국,한국,
1065,오두막,2017-04-20,3002800,0,437,2,5,미국,미국,판씨네마(주)
1065,혼도,,840000,0,437,2,8,미국,미국,
1068,라푼젤,2011-02-10,4023000,0,436,1,16,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1068,친구엄마 2018,2018-12-04,2573000,0,436,21,22,한국,한국,(주)소나무픽쳐스
1068,두 여인,,1607000,0,436,2,34,이탈리아,"이탈리아,프랑스",
1071,맥추,,2826000,0,432,1,12,일본,일본,
1072,동창회의 목적 3,2018-02-20,2290000,0,431,20,22,한국,한국,(주)소나무픽쳐스
1073,천황군대는 진군한다,,2496000,0,430,1,5,일본,일본,
1073,하타리,,865000,0,430,1,7,미국,미국,
1073,열정의 랩소디,,893000,0,430,1,11,미국,미국,
1076,개선문,,636000,0,429,1,5,미국,미국,
1077,동경 이야기,2014-08-16,2811000,0,428,1,7,일본,일본,"(주)엣나인필름,오드"
1078,몬도 가네,,854000,0,427,1,8,이탈리아,이탈리아,
1078,즐거운 나의 집 101,,2135000,0,427,2,4,한국,한국,
1080,빅 컨츄리,,825000,0,426,1,13,,,
1081,하오의 결투,,806000,0,424,1,9,미국,미국,
1081,국제시장,2014-12-17,2676000,0,424,1,6,한국,한국,(주)씨제이이엔엠
1083,노 웨이 아웃,,851000,0,423,1,19,미국,미국,
1084,베스트 오브 유스 1,,2105000,0,420,1,3,이탈리아,이탈리아,
1084,내일은 영원히,,850000,0,420,1,12,멕시코,멕시코,
1084,검은 백조,,840000,0,420,1,8,미국,미국,
1087,사막의 여우 롬멜,,797000,0,418,1,11,미국,미국,
1088,피안화,,2775000,0,417,1,13,일본,일본,
1089,말타의 매,,847000,0,416,1,8,미국,미국,
1090,매그놀리아,2000-04-15,3226000,0,415,1,3,미국,미국,
1091,원스,2007-09-20,2924100,0,413,1,17,아일랜드,아일랜드,"(주)제이앤씨미디어그룹,(주)영화사 진진"
1091,무방비 도시,,836000,0,413,1,8,이탈리아,이탈리아,
1093,나바론 요새,1974-07-20,769000,0,411,1,6,미국,"미국,영국",
1094,환타지아2000,2000-08-05,4899200,0,410,1,1,미국,미국,
1095,돈 보더 투 노크,,818000,0,409,1,18,미국,미국,
1096,대장 부리바,1973-06-29,824000,0,408,1,8,미국,미국,
1096,마미,2014-12-18,3021000,0,408,1,9,캐나다,"캐나다,프랑스",(주)엣나인필름
1098,인생의 종착역,,829000,0,407,1,8,미국,미국,
1099,나무없는 산,2009-08-27,812000,0,406,1,12,한국,한국,CJ ENM
1099,길은 멀어도 마음만은,1977-07-16,812000,0,406,1,18,스페인,스페인,
1099,촌색씨,,812000,0,406,1,8,한국,한국,
1099,사일런스,2017-02-28,3654000,0,406,1,1,미국,"미국,대만,멕시코",(주)키다리이엔티
1103,선셋 대로,,810000,0,405,1,11,미국,미국,
1103,"나는 내일, 어제의 너와 만난다",2017-10-12,2707900,0,405,1,16,일본,일본,(주)디스테이션
1105,오즈의 마법사,2012-05-03,804000,0,402,1,8,미국,미국,주식회사 마운틴픽쳐스
1106,여사장,,795000,0,401,1,11,한국,한국,
1107,MSFF2018 4만번의 구타 2,,2367000,0,400,1,3,한국,한국,
1108,플래시 댄스,1983-09-21,2338200,0,399,1,4,미국,미국,
1109,스틸 더 머니: 314 비밀금고,2018-06-28,2972500,0,398,10,67,스페인,스페인,(주)더블앤조이픽쳐스
1110,스틸 리메인즈,2018-05-11,1982000,0,397,1,2,미국,미국,(주)영화사 안다미로
1110,시민 제인: 도시를 위해 싸우다,,2382000,0,397,2,3,미국,미국,
1112,데어 윌 비 블러드,2008-03-06,2997000,0,395,1,3,미국,미국,한국소니픽쳐스릴리징브에나비스타영화㈜
1113,MSFF2018 비정성시 1,,2348400,0,394,1,3,한국,한국,
1113,세인트 메리의 종,,896000,0,394,1,12,미국,미국,
1115,앤티 맘,,786000,0,393,1,12,미국,미국,
1116,태양은 가득히,1973-02-03,1208000,0,392,2,15,프랑스,"프랑스,이탈리아",
1116,동급생,2016-05-19,3326500,0,392,6,22,일본,일본,(주)박수엔터테인먼트
1116,MSFF2018 비정성시 3,,2339200,0,392,1,3,한국,한국,
1119,트로이의 헤렌,,749000,0,389,1,15,미국,미국,
1120,여름이야기,1998-06-13,2855000,0,388,1,8,프랑스,프랑스,(주)영화사 안다미로
1121,MSFF2018 사랑에 관한 짧은 필름 2,,2311300,0,387,1,3,한국,한국,
1122,포스트맨은 벨을 두번 울린다,,785000,0,386,1,19,미국,미국,
1122,펀치 드렁크 러브,2003-05-08,2903000,0,386,1,3,미국,미국,콜럼비아트라이스타
1124,6년간의 의혹,,780000,0,385,1,5,미국,미국,
1125,나의 산티아고,2016-07-14,3099000,0,384,4,25,독일,독일,(주)영화사 진진
1125,신은 죽지 않았다 2,2016-04-07,3990000,0,384,1,2,미국,미국,"(주)에스와이코마드,글뫼 주식회사"
1127,언어의 정원,2013-08-14,2674500,0,383,2,10,일본,일본,"(주)미디어캐슬,(주)팝엔터테인먼트"
1127,토이 스토리,1995-12-30,3151000,0,383,1,13,미국,미국,
1129,언더독,2019-01-16,3130000,0,382,1,3,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1130,로리타,,770000,0,380,1,8,영국,"영국,미국",
1131,주먹왕 랄프,2012-12-19,3139400,0,379,1,9,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1132,꿈보다 해몽,2015-02-12,761000,0,378,1,36,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1132,인어공주,1991-12-21,3406800,0,378,1,13,미국,미국,
1134,발레리나,2017-02-09,1948200,0,377,1,5,프랑스,"프랑스,캐나다",판씨네마(주)
1134,007 살인번호,,722000,0,377,1,18,영국,영국,
1136,스노우맨,2017-12-14,2385000,0,375,1,25,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
1136,케인호의 반란,,734000,0,375,1,12,미국,미국,
1136,MSFF2018 희극지왕 1,,2229700,0,375,1,3,한국,한국,
1139,산딸기 5,1992-01-18,748000,0,374,1,14,한국,한국,
1140,MSFF2018 희극지왕 2,,2226700,0,373,1,3,한국,한국,
1140,해녀,,730000,0,373,1,18,미국,미국,
1142,추억의 불야성,,749000,0,372,1,10,영국,영국,
1143,건힐의 결투,,697000,0,370,1,9,미국,미국,
1144,MSFF2018 비정성시 4,,2194100,0,369,1,3,한국,한국,
1144,왼손잡이 권총,,700000,0,369,1,7,미국,미국,
1146,길,2017-05-11,732000,0,366,1,25,한국,한국,(주)더블앤조이픽쳐스
1147,지난 여름 갑자기,,724000,0,362,1,17,미국,미국,
1147,풋루즈,,2086000,0,362,1,4,미국,미국,
1147,세인트 루이스에서 만나요,,734000,0,362,1,8,미국,미국,
1150,시민 케인,,737000,0,361,1,11,미국,미국,
1150,민며느리,1965-09-10,722000,0,361,1,10,한국,한국,
1152,새,,2467500,0,359,2,17,미국,미국,(주)영화사 안다미로
1153,SESIFF2018 아버지 학교,,2148000,0,358,1,1,기타,기타,
1153,배틀크릭,2018-07-06,1787000,0,358,1,2,미국,미국,제인앤유
1153,겨울 이야기,,2551000,0,358,1,8,프랑스,프랑스,(주)영화사 안다미로
1156,애인,1982-07-24,708000,0,354,1,8,한국,한국,
1157,금욕,1976-03-13,1868000,0,352,1,6,한국,한국,
1158,뷰티 앤 더 독스,,1730000,0,351,1,4,기타,"기타,프랑스,스웨덴,노르웨이,카타르,스위스",
1159,300 스파르탄,,691000,0,349,1,15,미국,미국,
1159,귀여운 빌리,,721000,0,349,1,11,미국,미국,
1161,몽키 비지니스,,706000,0,348,1,17,미국,미국,
1161,MSFF2018 4만번의 구타 1,,2055600,0,348,1,3,한국,한국,
1161,아이언맨 3,2013-04-25,2895500,0,348,2,12,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
1161,2018 중앙영화제 일출,,1740000,0,348,2,3,한국,한국,
1165,순수한 사람들,,2782000,0,347,6,15,이탈리아,"이탈리아,프랑스",
1165,톡식 어벤져,2018-10-13,3616500,0,347,8,49,미국,미국,C 무비
1167,봄 이야기,,2466000,0,346,1,8,프랑스,프랑스,(주)영화사 안다미로
1167,서울의 지붕 밑,,692000,0,346,1,17,한국,한국,
1167,바람에 쓴 편지,,672000,0,346,1,17,미국,미국,
1167,가을이야기,,2572000,0,346,1,8,프랑스,프랑스,(주)영화사 안다미로
1171,오직 사랑하는 이들만이 살아남는다,2014-01-09,2727500,0,345,1,8,영국,"영국,독일,미국,프랑스",찬란
1172,에덴의 동쪽,1973-02-22,667000,0,344,1,9,미국,미국,
1172,해는 또다시 뜬다,,698000,0,344,1,17,미국,미국,
1174,암행어사와 흑두건,,696000,0,343,1,20,한국,한국,
1174,카라마조프가의 형제들,,724000,0,343,1,16,미국,미국,
1176,감시자들,2013-07-03,2856000,0,342,1,2,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
1177,어벤져스: 에이지 오브 울트론,2015-04-23,2951000,0,341,1,7,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,월트디즈니컴퍼니코리아(주)"
1178,환상속의 그대,2013-05-16,680000,0,340,1,12,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
1178,노무현입니다,2017-05-25,2500000,0,340,1,3,한국,한국,"CGV아트하우스,영화사 풀"
1180,가디언즈 오브 갤럭시 VOL. 2,2017-05-03,2904500,0,339,2,12,미국,미국,월트디즈니컴퍼니코리아 유한책임회사
1181,메리와 마녀의 꽃,2017-12-07,2284500,0,338,5,22,일본,일본,CGV아트하우스
1181,아워 바디,2019-09-26,2266700,0,338,1,3,한국,한국,(주)영화사 진진
1181,마담 프루스트의 비밀정원,2014-07-24,2862000,0,338,1,7,프랑스,프랑스,찬란
1184,비애,,674000,0,337,1,11,미국,미국,
1184,분노의 강,,643000,0,337,1,18,미국,미국,
1186,전함 슈퍼호의 최후,,629000,0,336,1,6,영국,영국,
1186,애천,,672000,0,336,1,23,,,
1186,줄리어스 시저,,680000,0,336,1,15,미국,미국,
1186,바람이 데려다줄 거야,,1646000,0,336,2,4,기타,"기타,프랑스,아랍에미리트연합국정부",
1186,착한 친구엄마,2018-10-08,1778000,0,336,19,20,한국,한국,(주)소나무픽쳐스
1191,돼지꿈,,638000,0,333,1,6,한국,한국,
1192,나의 소녀시대,2016-05-12,2884500,0,332,1,5,대만,대만,오드
1192,MSFF2018 비정성시 2,,1979900,0,332,1,3,한국,한국,
1194,덕혜옹주,2016-08-03,1650000,0,330,2,2,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
1195,토이 스토리 2,1999-12-18,2804500,0,329,1,12,미국,미국,
1196,워낭소리,2009-01-15,656000,0,328,1,11,한국,한국,㈜인디스토리
1197,오아시스 세탁소,2018-05-09,827500,0,325,1,24,한국,한국,주식회사 씨엠닉스
1198,안녕하세요,,2289000,0,324,1,7,일본,일본,(주)엣나인필름
1199,뮤지컬 홀리데이 인,2017-12-20,2448000,0,322,2,5,미국,미국,C 무비
1200,메멘토,2001-08-24,2235000,0,321,1,11,미국,미국,"(주)디스테이션,(주)팝엔터테인먼트"
1200,블루,,1925000,0,321,1,3,호주,호주,
1200,굿모닝 맨하탄,2014-02-06,2399800,0,321,1,11,인도,인도,(주)인벤트스톤
1203,실종: 비밀의 소녀,2018-04-26,2656100,0,319,5,35,노르웨이,노르웨이,브릿지웍스 엔터테인먼트(주)
1203,원탁의 기사,,638000,0,319,1,17,미국,미국,
1203,스톤 부인의 로마의 봄,,638000,0,319,1,16,미국,"미국,영국",
1206,살인나비를 쫓는 여자,1979-12-08,2687500,0,318,1,4,한국,한국,
1206,고종황제와 의사 안중근,,636000,0,318,1,8,한국,한국,
1208,야생의 순수,,761000,0,317,1,19,프랑스,"프랑스,이탈리아,영국",
1209,천주정,2014-03-27,1753000,0,316,1,22,중국,중국,(주)에스와이코마드
1210,마중: 커피숍 난동 수다 사건,2018-05-17,2481500,0,315,6,57,한국,한국,(주)콘텐츠윙
1211,가면의 정사,1993-01-22,734000,0,314,1,9,미국,미국,
1211,소닉 씨,,1884000,0,314,1,3,미국,미국,
1211,평원아,,598000,0,314,1,7,미국,미국,
1214,춤추는 대뉴욕,,641000,0,313,1,8,미국,미국,
1214,하이큐!! 재능과 센스,2017-11-15,1809000,0,313,9,26,일본,일본,(주)이수C&E
1216,이상한 나라의 앨리스,,2868900,0,311,1,12,미국,미국,
1216,안데르센,,622000,0,311,1,10,,,
1216,철원기행,2016-04-21,1981000,0,311,1,7,한국,한국,주식회사 디에스이이디
1219,부기나이트,1999-03-20,2318000,0,310,1,3,미국,미국,
1220,마지막 돼지,,1835000,0,308,1,3,미국,미국,
1220,풍뎅이뎅이,2018-02-08,2001000,0,308,4,46,한국,한국,(주)콘텐츠판다
1222,SIFF2018-개막식,,2149000,0,306,1,1,한국,한국,
1222,꾼,2017-11-22,1539000,0,306,6,21,한국,한국,(주)쇼박스
1224,MSFF2018 절대악몽 3,,1817400,0,305,1,2,한국,한국,
1224,상과 하,,585000,0,305,1,17,미국,미국,
1226,피크닉,,608000,0,304,1,17,미국,미국,
1226,MSFF2018 사랑에 관한 짧은 필름 3,,1823000,0,304,1,3,한국,한국,
1226,오직 남자들만 무덤으로 간다,,1504000,0,304,2,4,아랍에미리트연합국정부,아랍에미리트연합국정부,
1229,충녀,1972-10-06,2423500,0,303,1,5,한국,한국,
1229,게스트하우스,2018-02-22,2062500,0,303,12,134,한국,한국,하준사
1229,나의 서른에게,2017-11-23,1713500,0,303,2,39,홍콩,홍콩,(주)박수엔터테인먼트
1229,천국과 지옥,,574000,0,303,1,6,미국,미국,
1233,요묘전: 레전드 오브 더 데몬 캣,2018-08-30,2410000,0,302,6,55,중국,중국,노바엔터테인먼트
1233,너의 췌장을 먹고 싶어,2017-10-25,2520000,0,302,3,45,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
1233,나는 마녀와 결혼했다,,604000,0,302,1,14,미국,미국,
1236,비상착륙,,580000,0,301,1,13,미국,미국,
1236,리오 그란데,,573000,0,301,1,6,미국,미국,
1236,anffis 2018 우리 곁의 동물들,,1806000,0,301,1,3,기타,기타,
1239,파도,,600000,0,300,1,12,미국,미국,
1239,"님아, 그 강을 건너지 마오",2014-11-27,626000,0,300,1,14,한국,한국,"CGV아트하우스,(주)대명문화공장"
1241,모감보,,562000,0,299,1,7,미국,미국,
