순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사
47,찌라시: 위험한 소문,2014-02-20,9111748087,0.005,1221427,560,37426,한국,한국,(주)씨제이이엔엠
48,빅매치,2014-11-27,8952096578,0.005,1177438,627,38527,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
49,슬로우 비디오,2014-10-02,8913092219,0.005,1169562,618,40665,한국,한국,이십세기폭스코리아(주)
50,방황하는 칼날,2014-04-10,7828891800,0.005,989906,594,38850,한국,한국,(주)씨제이이엔엠
51,로보캅,2014-02-13,7299641958,0.004,979509,627,29686,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
52,우리는 형제입니다,2014-10-23,7263255399,0.004,970373,566,41638,한국,한국,(주)쇼박스
53,애나벨,2014-10-02,7083492943,0.004,926027,464,29000,미국,미국,워너브러더스 코리아(주)
54,헝거게임: 모킹제이,2014-11-20,6400058044,0.004,854377,630,28796,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
55,월터의 상상은 현실이 된다,2013-12-31,6134220799,0.004,834348,373,22938,미국,미국,"글뫼 주식회사,이십세기폭스코리아(주)"
56,카트,2014-11-13,5912676633,0.004,812490,544,28547,한국,한국,(주)리틀빅픽쳐스
57,관능의 법칙,2014-02-13,5858771500,0.004,781516,591,30630,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
58,그랜드 부다페스트 호텔,2014-03-20,6019756082,0.004,774699,241,26377,미국,"미국,독일","(주)피터팬픽쳐스,이십세기폭스코리아(주)"
59,리오 2,2014-05-01,5669231900,0.003,765961,598,14929,미국,미국,이십세기폭스코리아(주)
60,"안녕, 헤이즐",2014-08-13,5833905000,0.004,749146,326,17946,미국,미국,이십세기폭스코리아(주)
61,고질라,2014-05-15,5972847963,0.004,709734,610,25335,미국,미국,워너브러더스 코리아(주)
62,트랜센던스,2014-05-14,5478536500,0.003,696436,417,23243,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
63,상의원,2014-12-24,5293724564,0.003,676632,466,13809,한국,한국,"(주)쇼박스,(주)와우픽쳐스"
64,플랜맨,2014-01-09,4528561558,0.003,632299,458,20459,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
65,우는 남자,2014-06-04,4924852800,0.003,603495,508,22322,한국,한국,(주)씨제이이엔엠
66,타잔 3D,2014-01-09,4452845000,0.003,597142,527,12994,독일,독일,(주)싸이더스
67,패션왕,2014-11-06,4367545379,0.003,594871,523,25487,한국,한국,(주)넥스트엔터테인먼트월드(NEW)
68,황제를 위하여,2014-06-11,4754501771,0.003,592435,423,26736,한국,한국,유나이티드픽처스(주)
69,더 울프 오브 월스트리트,2014-01-09,4490682000,0.003,585082,395,13735,미국,미국,주식회사 우리네트웍스
70,스텝 업: 올 인,2014-09-03,4337490134,0.003,564589,325,15372,미국,미국,(주)나이너스엔터테인먼트
71,어바웃 타임,2013-12-05,4077030200,0.002,536634,282,12323,영국,영국,유니버설픽쳐스인터내셔널 코리아(유)
72,몬스터,2014-03-13,4138207515,0.002,526557,527,25460,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
73,눈의 여왕 2: 트롤의 마법거울,2014-12-24,3623421700,0.002,498320,479,6508,러시아,러시아,씨네그루(주)다우기술
74,노예 12년,2014-02-27,3644423700,0.002,498043,326,19373,미국,"미국,영국","판씨네마(주),(주)프레인글로벌"
75,또 하나의 약속,2014-02-06,3533799400,0.002,497613,192,14847,한국,한국,영화사올(주)
76,엔더스 게임,2013-12-31,3695768000,0.002,487679,458,18384,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
77,소녀괴담,2014-07-02,3554806054,0.002,481696,455,19432,한국,한국,(주)리틀빅픽쳐스
78,조선미녀삼총사,2014-01-29,3471341321,0.002,480361,388,14031,한국,한국,(주)쇼박스
79,넛잡: 땅콩 도둑들,2014-01-29,3283691800,0.002,478993,382,10817,한국,"한국,캐나다,미국",(주)싸이더스
80,마담 뺑덕,2014-10-02,3728980590,0.002,471172,536,21636,한국,한국,(주)씨제이이엔엠
81,썬더와 마법저택,2013-12-24,3004330500,0.002,444848,396,9501,벨기에,벨기에,(주)씨제이이엔엠
82,신이 보낸 사람,2014-02-13,3068195600,0.002,424258,285,12684,한국,한국,"주식회사 마운틴픽쳐스,(주)마인스 엔터테인먼트"
83,다이버전트,2014-04-16,3297769011,0.002,424045,511,21396,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
84,주온 : 끝의 시작,2014-07-16,3071127231,0.002,410644,394,15339,일본,일본,(주)넥스트엔터테인먼트월드(NEW)
85,좋은 친구들,2014-07-10,3222101031,0.002,407228,371,17831,한국,한국,(주)씨제이이엔엠
86,닌자터틀,2014-08-28,3321120147,0.002,400329,479,15188,미국,미국,(주)씨제이이엔엠
87,명탐정 코난 : 이차원의 저격수,2014-08-06,2768375000,0.002,398606,299,6834,일본,일본,(주)씨제이이엔엠
88,나의 독재자,2014-10-30,2906674546,0.002,385932,654,24217,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
89,천재 강아지 미스터 피바디,2014-04-24,2859791400,0.002,385552,533,10520,미국,미국,(주)씨제이이엔엠
90,그녀,2014-05-22,2858143500,0.002,350618,168,9980,미국,미국,"주식회사 더쿱,유니버설픽쳐스인터내셔널 코리아(유)"
91,하이힐,2014-06-03,2750311500,0.002,341634,385,16750,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
92,선 오브 갓,2014-04-10,2393896300,0.001,329252,419,15313,미국,미국,(주)프레인글로벌
93,잭 라이언 : 코드네임 쉐도우,2014-01-16,2395391500,0.001,327589,419,12908,미국,"미국,러시아",(주)씨제이이엔엠
94,"극장판 포켓몬스터 베스트위시: 신의 속도 게노세크트, 뮤츠의 각성",2014-01-09,2080468500,0.001,320409,406,8363,일본,일본,(주)씨제이이엔엠
95,숲속으로,2014-12-24,2409562888,0.001,317406,356,7709,미국,미국,월트디즈니컴퍼니코리아(주)
96,레드카펫,2014-10-23,2405669580,0.001,316953,385,17696,한국,한국,(주)프레인글로벌
97,미녀와 야수,2014-06-18,2393617300,0.001,316332,387,15414,프랑스,프랑스,(주)넥스트엔터테인먼트월드(NEW)
98,비행기 2: 소방구조대,2014-08-13,2246970700,0.001,311456,341,6562,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
99,프랑켄슈타인: 불멸의 영웅,2014-02-06,2175466123,0.001,299205,378,12113,미국,"미국,호주",(주)쇼박스
100,"러브, 로지",2014-12-10,2223782646,0.001,292177,379,11935,영국,"영국,독일",(주)넥스트엔터테인먼트월드(NEW)
101,오큘러스,2014-05-29,2122466537,0.001,279488,336,9210,미국,미국,씨네그루(주)다우기술
102,사랑에 대한 모든 것,2014-12-10,2124639846,0.001,273336,399,12417,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
103,마야,2014-09-04,1952169200,0.001,265388,295,6312,독일,"독일,호주",(주)박수엔터테인먼트
104,노벰버 맨,2014-10-16,1891131320,0.001,252444,395,16197,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
105,툼스톤,2014-09-18,1875449247,0.001,242707,378,16226,미국,미국,(주)인벤트스톤
106,창문 넘어 도망친 100세 노인,2014-06-18,1826294353,0.001,241196,300,11183,스웨덴,스웨덴,(주)영화사 빅
107,그레이스 오브 모나코,2014-06-18,1753300200,0.001,237219,358,13079,프랑스,"프랑스,미국,벨기에,이탈리아",(주)쇼박스
108,레고 무비,2014-02-06,1601300200,0.001,236129,317,6703,미국,미국,워너브러더스 코리아(주)
109,뽀로로 극장판 눈요정 마을 대모험,,1160549300,0.001,231875,181,4990,한국,한국,
110,쓰리데이즈 투 킬,2014-04-03,1749223200,0.001,229673,388,13766,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
111,저스틴,2013-12-31,1526356500,0.001,229577,332,6164,스페인,스페인,(주)넥스트엔터테인먼트월드(NEW)
112,극장판 루팡 3세 VS 명탐정 코난,2014-05-29,1585872205,0.001,225842,327,5429,일본,일본,(주)씨제이이엔엠
113,한공주,2014-04-17,1785708800,0.001,225065,226,12474,한국,한국,CGV아트하우스
114,헤라클레스 : 레전드 비긴즈,2014-04-10,1662357151,0.001,221340,390,14217,미국,미국,(주)넥스트엔터테인먼트월드(NEW)
115,"극장판 파워레인저 다이노포스VS고버스터즈 공룡 대결전! ~안녕, 영원한 친구여!~",2014-10-02,1567640100,0.001,215046,363,6727,일본,일본,(주)이수C&E
116,덕수리 5형제,2014-12-04,1590807200,0.001,210777,346,10719,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
117,덤 앤 더머 투,2014-11-27,1436861585,0.001,192726,343,8990,미국,미국,씨네그루(주)다우기술
118,론 서바이버,2014-04-02,1433147820,0.001,190611,305,11565,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
119,컬러풀 웨딩즈,2014-10-16,1455808980,0.001,190384,343,12956,프랑스,프랑스,(주)이수C&E
120,보이후드,2014-10-23,1429069018,0.001,185804,219,7675,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
121,일곱난쟁이,2014-12-24,1317916900,0.001,184661,263,2847,독일,독일,메가박스중앙(주)플러스엠
122,명탐정 코난 : 탐정들의 진혼가,2014-02-13,1199685100,0.001,182666,294,5499,일본,일본,(주)씨제이이엔엠
123,하울의 움직이는 성,2004-12-23,1335687317,0.001,179708,331,6357,일본,일본,"(주)이수C&E,(주)시네마서비스"
124,라스트베가스,2014-05-08,1363570176,0.001,177938,349,10796,미국,미국,(주)나이너스엔터테인먼트
125,아빠를 빌려드립니다,2014-11-20,1190329500,0.001,172652,326,8457,한국,한국,"메가박스중앙(주)플러스엠,(주)레드로버"
126,극장판 도라에몽: 진구의 아프리카 모험 ~베코와 5인의 탐험대~,2014-09-04,1200157300,0.001,168171,277,4040,일본,일본,(주)이수C&E
127,호빗: 스마우그의 폐허,2013-12-12,1286428767,0.001,166866,172,4394,미국,"미국,뉴질랜드",워너브러더스 코리아(주)
128,아메리칸 허슬,2014-02-20,1196594170,0.001,155622,245,6178,미국,미국,(주)누리픽쳐스
129,폴리스 스토리 2014,2014-01-29,1138068500,0.001,153591,251,5490,중국,중국,유니버설픽쳐스인터내셔널 코리아(유)
130,익스펜더블 3,2014-08-20,1158358800,0.001,152025,320,8087,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
131,마다가스카의 펭귄,2014-12-31,1048496800,0.001,148890,509,1497,미국,미국,(주)씨제이이엔엠
132,테이큰 3,2015-01-01,1013909000,0.001,145627,502,1688,미국,미국,이십세기폭스코리아(주)
133,가시,2014-04-10,1095301000,0.001,142170,356,11622,한국,한국,(주)인벤트스톤
134,마담 프루스트의 비밀정원,2014-07-24,1110101942,0.001,141734,50,4246,프랑스,프랑스,찬란
135,맨홀,2014-10-08,1084557130,0.001,133663,286,10324,한국,한국,롯데쇼핑㈜롯데엔터테인먼트
136,꾸뻬씨의 행복여행,2014-11-27,899446783,0.001,122414,227,5067,영국,"영국,독일,캐나다,남아프리카공화국",그린나래미디어(주)
137,터키,2014-07-31,790848700,0,113795,182,2384,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
138,더 기버: 기억전달자,2014-08-20,814330000,0,107567,233,4690,미국,미국,(주)지어소프트
139,도희야,2014-05-22,831101100,0,106532,310,8311,한국,한국,CGV아트하우스
140,더 시그널,2014-07-09,812086328,0,106081,263,6694,미국,미국,롯데쇼핑㈜롯데엔터테인먼트
141,니드 포 스피드,2014-04-16,835859900,0.001,105340,349,9991,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
142,인사이드 르윈,2014-01-29,811056700,0,105034,70,3708,미국,"미국,프랑스",블루미지
143,베리 굿 걸,2014-09-25,777703345,0,103625,338,10485,미국,미국,(주)영화사 빅
144,박스트롤,2014-11-06,731976100,0,102682,346,3577,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
145,다이노소어 어드벤처 3D,2013-12-19,719586500,0,92799,271,3044,미국,"미국,영국",이십세기폭스코리아(주)
146,슈퍼미니,2014-04-10,662218500,0,92447,303,3343,프랑스,프랑스,판씨네마(주)
147,집으로 가는 길,2013-12-11,675687000,0,91480,149,3085,한국,한국,(주)씨제이이엔엠
148,살인자,2014-01-15,656849000,0,88199,207,3744,한국,한국,(주)영화사 빅
149,허큘리스,2014-08-06,669882800,0,86553,278,4318,미국,미국,워너브러더스 코리아(주)
150,짱구는 못말려 극장판：엄청 맛있어! B급 음식 서바이벌!,2014-04-03,596032100,0,84306,301,3278,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
151,씬 시티: 다크히어로의 부활,2014-09-11,656718748,0,83182,345,8415,미국,미국,메가박스중앙(주)플러스엠
152,원 챈스,2014-03-13,593414100,0,81025,329,7390,영국,"영국,미국","(주)라이크콘텐츠,(주)넥스트엔터테인먼트월드(NEW)"
153,터널 3D,2014-08-20,620874000,0,80989,264,5076,한국,한국,(주)박수엔터테인먼트
154,페이스 오브 러브,2014-04-16,597286405,0,80699,222,5521,미국,미국,(주)영화사 빅
155,분신사바 2,2014-07-16,574836300,0,79017,238,4415,중국,"중국,한국",(주)팝엔터테인먼트
156,아더 우먼,2014-11-13,593353218,0,78978,331,6408,미국,미국,이십세기폭스코리아(주)
157,매직 인 더 문라이트,2014-08-20,607407281,0,77307,194,4466,미국,미국,(주)인벤트스톤
158,리스본행 야간열차,2014-06-05,588227536,0,76132,57,2292,독일,"독일,스위스,포르투갈",(주)나이너스엔터테인먼트
159,쿰바: 반쪽무늬 얼룩말의 대모험,2014-09-04,545870400,0,75059,180,2010,남아프리카공화국,남아프리카공화국,(주)와이즈베이
160,그렇게 아버지가 된다,2013-12-19,572038300,0,74921,57,2634,일본,일본,(주)티캐스트콘텐츠허브
161,브릭 맨션: 통제불능 범죄구역,2014-08-27,543025047,0,74912,287,5707,프랑스,"프랑스,캐나다",씨네그루(주)다우기술
162,극장판 포켓몬스터 AG - 아름다운 소원의 별 지라치,2014-08-13,531113700,0,74346,123,1998,일본,일본,(주)포켓몬코리아
163,프란시스 하,2014-07-17,567245070,0,72444,70,3060,미국,미국,그린나래미디어(주)
164,정글히어로,2014-10-02,511579300,0,72047,287,2825,한국,한국,(주)씨제이이엔엠
165,어거스트: 가족의 초상,2014-04-03,542682500,0,71795,249,5202,미국,미국,주식회사 우리네트웍스
166,모뉴먼츠 맨: 세기의 작전,2014-02-27,534041027,0,71483,319,6244,미국,"미국,독일",이십세기폭스코리아(주)
167,달라스 바이어스 클럽,2014-03-06,533709462,0,70801,138,4010,미국,미국,(주)나이너스엔터테인먼트
168,인보카머스,2014-08-21,571543200,0,69786,196,3146,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
169,더 바디,2014-05-22,501242100,0,66733,161,2905,스페인,스페인,(주)싸이더스
170,경주,2014-06-12,473287500,0,63481,318,5727,한국,한국,(주)인벤트스톤
171,님포매니악 볼륨1,2014-06-18,479276383,0,60272,237,5514,덴마크,"덴마크,독일,프랑스,벨기에,영국",CGV아트하우스
172,더 퍼지 : 거리의 반란,2014-08-27,455583000,0,59881,204,3512,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
173,극장판 가면라이더 VS 파워레인저 슈퍼히어로 대전,2014-01-23,405278000,0,59611,183,1952,일본,일본,롯데쇼핑㈜롯데엔터테인먼트
174,다이애나,2014-03-06,413250100,0,58296,279,5354,영국,"영국,프랑스,스웨덴,벨기에",(주)영화사 빅
175,5일의 마중,2014-10-08,406479100,0,54325,86,2779,중국,중국,찬란
176,프랭크,2014-09-25,409795345,0,52460,208,4361,영국,"영국,아일랜드",(주)영화사 진진
177,내가 잠들기 전에,2014-10-30,390872600,0,50098,197,4259,영국,영국,(주)영화사 진진
178,"가장 따뜻한 색, 블루",2014-01-16,383246700,0,49849,53,1626,프랑스,프랑스,판씨네마(주)
179,어네스트와 셀레스틴,2014-02-20,332601100,0,49411,202,2889,프랑스,프랑스,씨너스엔터테인먼트(주)
180,다이빙벨,2014-10-23,335604500,0,48492,34,2279,한국,한국,(주)시네마달
181,"제자, 옥한흠",2014-10-30,355731200,0,48460,41,1980,한국,한국,주식회사 마운틴픽쳐스
182,베스트 오퍼,2014-06-12,366911700,0,47990,175,3138,이탈리아,이탈리아,(주)박수엔터테인먼트
183,내 연애의 기억,2014-08-20,358863117,0,46775,182,3517,한국,한국,주식회사 디에스이이디
184,설계,2014-09-18,347980800,0,45726,257,5465,한국,한국,(주)팝엔터테인먼트
185,족구왕,2014-08-21,359336000,0,45649,58,2830,한국,한국,KT&G 상상마당 영화사업팀 컴퍼니에스에스(주)
186,부니 베어: 롤라 구출 대모험,2014-11-20,309876900,0,45250,196,1803,중국,중국,(주)박수엔터테인먼트
187,우리별 일호와 얼룩소,2014-02-20,292055500,0,44216,209,2786,한국,한국,(주)인디플러그
188,울브스,2014-11-13,313204669,0,43613,291,4117,미국,미국,(주)프레인글로벌
189,그레이트 뷰티,2014-06-12,331791373,0,43082,61,1760,이탈리아,"이탈리아,프랑스",(주)영화사 진진
190,개를 훔치는 완벽한 방법,2014-12-31,308655900,0,42892,205,818,한국,한국,"(주)리틀빅픽쳐스,(주)대명문화공장"
191,나쁜 이웃들,2014-07-03,342630700,0,42335,129,2344,미국,미국,유니버설픽쳐스인터내셔널 코리아(유)
192,천국에 다녀온 소년,2014-06-12,300249500,0,41957,43,2095,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
193,그날 본 꽃의 이름을 우리는 아직 모른다,2014-02-20,281962500,0,39349,49,1356,일본,일본,(주)박수엔터테인먼트
194,자유의 언덕,2014-09-04,308958827,0,38078,46,2905,한국,한국,"(주)영화제작전원사 ,(주)영화사 조제"
195,필로미나의 기적,2014-04-16,276378600,0,38053,194,3451,영국,"영국,미국,프랑스",씨네그루(주)다우기술
196,백프로,2014-04-03,284106600,0,37909,236,4915,한국,한국,(주)마인스 엔터테인먼트
197,몬스터 왕국,2014-05-01,254708600,0,37582,160,1824,스웨덴,"스웨덴,덴마크",씨너스엔터테인먼트(주)
198,슈퍼노바 지구 탈출기,2014-02-13,245845000,0,37547,230,2043,미국,"미국,캐나다",(주)영화사 빅
199,파가니니: 악마의 바이올리니스트,2014-04-23,270820700,0,36808,100,2259,독일,"독일,이탈리아",씨너스엔터테인먼트(주)
200,만신,2014-03-06,272391300,0,36190,88,2851,한국,한국,(주)엣나인필름
201,목숨,2014-12-04,274236100,0,35665,97,1691,한국,한국,필라멘트픽쳐스
202,마미,2014-12-18,274751200,0,35122,84,1616,캐나다,"캐나다,프랑스",(주)엣나인필름
203,초콜렛 도넛,2014-10-02,269679200,0,34091,53,2099,미국,미국,CGV아트하우스
204,오직 사랑하는 이들만이 살아남는다,2014-01-09,256785843,0,34084,44,1511,영국,"영국,독일,미국,프랑스",찬란
205,"메밀꽃, 운수 좋은 날, 그리고 봄봄",2014-08-21,221122200,0,33905,38,1872,한국,한국,이달투
206,꼬마 잠수함 올리 2,2014-12-04,212760700,0,33589,186,1203,미국,미국,예지림엔터테인먼트
207,위크엔드 인 파리,2014-05-01,263399200,0,33439,42,1320,영국,영국,판씨네마(주)
208,무드 인디고,2014-12-11,265843200,0,33384,55,1420,프랑스,"프랑스,벨기에",(주)프레인글로벌
209,배틀 오브 비보이,2014-01-09,214900500,0,33360,80,895,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
210,그래비티,2013-10-17,272266000,0,32954,25,1047,미국,미국,"(주)스튜디오디에이치엘,주식회사 해리슨앤컴퍼니,워너브러더스 코리아(주)"
211,킬 유어 달링,2014-10-16,256352020,0,32794,93,2423,미국,미국,(주)영화사 진진
212,마이 블랭키,2014-06-04,224525100,0,32406,111,1108,스페인,"스페인,이탈리아,프랑스",(주)마인스 엔터테인먼트
213,동경가족,2014-07-31,237226500,0,31575,45,1255,일본,일본,오드
214,꼬마 니콜라의 여름방학,2014-08-21,218859600,0,31368,133,1502,프랑스,프랑스,(주)나이너스엔터테인먼트
215,굿모닝 맨하탄,2014-02-06,225001000,0,31334,99,1599,인도,인도,(주)인벤트스톤
216,앵그리스트 맨,2014-10-30,229523200,0,30656,181,2798,미국,미국,브릿지웍스 엔터테인먼트(주)
216,벨과 세바스찬,2014-03-20,218689000,0,30656,202,2711,프랑스,프랑스,"그린나래미디어(주),주식회사 노버스엔터테인먼트"
218,마인드스케이프,2014-10-23,220476900,0,30257,199,3311,스페인,스페인,오퍼스픽쳐스(유)
219,지골로 인 뉴욕,2014-09-25,226048755,0,30140,234,3894,미국,미국,(주)나이너스엔터테인먼트
220,행복배달부 팻아저씨,2014-10-09,210268100,0,29906,162,1336,영국,"영국,미국",(주)영화사 빅
221,꼬마잠수함 올리,2014-10-16,196511300,0,29114,232,1921,중국,중국,예지림엔터테인먼트
222,왓 이프,2014-11-13,207094700,0,27818,145,1983,아일랜드,"아일랜드,캐나다",(주)나이너스엔터테인먼트
223,어떤 만남,2014-07-31,211674300,0,27302,39,890,프랑스,프랑스,(주)티캐스트콘텐츠허브
224,선샤인 온 리스,2014-09-03,205571600,0,26675,142,1528,영국,영국,(주)팝엔터테인먼트
225,유고와 라라 : 신비의 숲 어드벤처,2014-10-02,188535000,0,26292,167,1151,중국,중국,(주)프레인글로벌
226,꼬마영웅 경찰차 프로디2,2014-03-20,166040900,0,25149,257,1554,노르웨이,노르웨이,예지림엔터테인먼트
227,쥬로링 동물탐정 극장판,2014-12-18,175451100,0,24977,188,1052,한국,"한국,일본",롯데쇼핑㈜롯데엔터테인먼트
228,님포매니악 볼륨2,2014-07-03,201908933,0,24388,53,1283,덴마크,"덴마크,벨기에,프랑스,독일,영국",CGV아트하우스
229,비행기,2013-12-19,173398000,0,23902,64,609,미국,미국,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주)
230,GROW: 인피니트의 리얼 청춘 라이프,2014-12-04,189409200,0,23865,71,824,한국,한국,골든타이드픽처스(주)
231,고스트 메신저 극장판,2014-05-22,184194000,0,23802,81,1211,한국,한국,에이원엔터테인먼트
