,순위,영화명,개봉일,매출액,매출액 점유율,관객수,스크린수,상영횟수,대표국적,국적,배급사,평점
16,17,귀향,2016-02-24,27249738990,0.016,3587173,876,90286,한국,한국,(주)와우픽쳐스,9.16
17,18,데드풀,2016-02-17,27595618651,0.016,3317196,1036,82521,미국,미국,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",8.21
18,19,나우 유 씨 미 2,2016-07-13,25116690113,0.014,3100113,1200,56981,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,8.31
19,20,형,2016-11-23,23113768293,0.013,2979659,993,83518,한국,한국,(주)씨제이이엔엠,8.37
20,21,엑스맨: 아포칼립스,2016-05-25,24467887950,0.014,2938818,1262,66471,미국,미국,이십세기폭스코리아(주),8.19
21,22,미스 페레그린과 이상한 아이들의 집,2016-09-28,21841214586,0.013,2718158,904,70451,미국,"미국,벨기에,영국",이십세기폭스코리아(주),8.46
22,23,히말라야,2015-12-16,20705587567,0.012,2630352,955,61673,한국,한국,(주)씨제이이엔엠,8.33
23,24,제이슨 본,2016-07-27,21253434663,0.012,2611966,827,39806,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.4
24,25,도리를 찾아서,2016-07-06,20703899933,0.012,2601734,1091,55110,미국,미국,월트디즈니컴퍼니코리아(주),8.53
25,26,아수라,2016-09-28,20576226662,0.012,2594028,1278,68040,한국,한국,(주)씨제이이엔엠,6.99
26,27,정글북,2016-06-09,21517647134,0.012,2537438,924,59041,미국,미국,월트디즈니컴퍼니코리아(주),8.45
27,28,마이펫의 이중생활,2016-08-03,19406436655,0.011,2520670,726,39653,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.57
28,29,라라랜드,2016-12-07,19996139232,0.011,2385108,727,56408,미국,미국,판씨네마(주),8.62
29,30,배트맨 대 슈퍼맨: 저스티스의 시작,2016-03-24,18906246428,0.011,2256913,1709,95669,미국,미국,워너브러더스 코리아(주),6.86
30,31,굿바이 싱글,2016-06-29,16912706195,0.01,2108273,841,56380,한국,한국,(주)쇼박스,8.1
31,32,봉이 김선달,2016-07-06,16227052642,0.009,2051277,942,51418,한국,한국,(주)씨제이이엔엠,7.72
32,33,레버넌트: 죽음에서 돌아온 자,2016-01-14,16107360130,0.009,2007188,967,55063,미국,미국,이십세기폭스코리아(주),7.87
33,34,컨저링 2,2016-06-09,15759374229,0.009,1928605,640,45816,미국,미국,워너브러더스 코리아(주),8.23
34,35,내부자들: 디 오리지널,2015-12-31,15742927260,0.009,1924720,838,45697,한국,한국,(주)쇼박스,9.04
35,36,수어사이드 스쿼드,2016-08-03,15874111188,0.009,1898220,823,29512,미국,미국,워너브러더스 코리아(주),6.96
36,37,인디펜던스 데이 : 리써전스,2016-06-22,12770879840,0.007,1500830,926,47432,미국,미국,이십세기폭스코리아(주),7.22
37,38,탐정 홍길동: 사라진 마을,2016-05-04,11516170845,0.007,1430885,764,41076,한국,한국,(주)씨제이이엔엠,7.75
38,39,벤허,2016-09-14,11410860395,0.007,1400301,717,38941,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,8.26
39,40,굿 다이노,2016-01-07,9756167238,0.006,1328913,814,33127,미국,미국,월트디즈니컴퍼니코리아(주),8.79
40,41,셜록: 유령신부,2016-01-02,9992425049,0.006,1278894,891,32683,영국,영국,메가박스중앙(주)플러스엠,7.15
41,42,특별수사: 사형수의 편지,2016-06-16,9929947065,0.006,1241899,691,39372,한국,한국,(주)넥스트엔터테인먼트월드(NEW),8.31
42,43,시간이탈자,2016-04-13,9731838195,0.006,1202384,733,55075,한국,한국,(주)씨제이이엔엠,7.1
43,44,동주,2016-02-17,8889077089,0.005,1172641,543,39958,한국,한국,메가박스중앙(주)플러스엠,9.38
44,45,워크래프트: 전쟁의 서막,2016-06-09,10142271205,0.006,1163274,736,34087,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.66
45,46,스타트렉 비욘드,2016-08-17,10190375820,0.006,1157156,716,38199,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,8.21
46,47,미씽: 사라진 여자,2016-11-30,8881616256,0.005,1153109,790,40617,한국,한국,메가박스중앙(주)플러스엠,8.4
47,48,"당신, 거기 있어줄래요",2016-12-14,8999085248,0.005,1124815,767,39181,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,8.73
48,49,라이트 아웃,2016-08-24,8893059975,0.005,1111284,659,34444,미국,미국,워너브러더스 코리아(주),7.36
49,50,오빠생각,2016-01-21,8060591287,0.005,1069864,855,44801,한국,한국,(주)넥스트엔터테인먼트월드(NEW),8.52
50,51,"날, 보러와요",2016-04-07,8836144063,0.005,1063442,683,49237,한국,한국,메가박스중앙(주)플러스엠,7.25
51,52,씽,2016-12-21,8203857789,0.005,1063175,795,19645,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.99
52,53,맨 인 더 다크,2016-10-05,8480368672,0.005,1003406,671,40136,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.92
53,54,"고산자, 대동여지도",2016-09-07,7801007258,0.004,974262,765,38048,한국,한국,(주)씨제이이엔엠,7.17
54,55,미 비포 유,2016-06-01,7663772990,0.004,945172,481,28458,미국,미국,워너브러더스 코리아(주),8.51
55,56,매그니피센트 7,2016-09-14,7633490421,0.004,921317,579,27648,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.92
56,57,갓 오브 이집트,2016-03-03,7621291624,0.004,919834,618,35323,미국,미국,"(주)시네마서비스,(주)나이너스엔터테인먼트",7.39
57,58,레전드 오브 타잔,2016-06-29,7196970717,0.004,858402,593,28021,미국,미국,워너브러더스 코리아(주),7.66
58,59,좋아해줘,2016-02-17,6572774337,0.004,848148,637,27125,한국,한국,(주)씨제이이엔엠,8.29
59,60,브리짓 존스의 베이비,2016-09-28,6678585874,0.004,820995,509,30736,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.8
60,61,스플릿,2016-11-09,6102712539,0.004,758195,702,32616,한국,한국,오퍼스픽쳐스(유),9.0
61,62,런던 해즈 폴른,2016-03-10,5908367979,0.003,731584,526,37569,미국,"미국,영국",메가박스중앙(주)플러스엠,7.37
62,63,국가대표 2,2016-08-10,5482232042,0.003,709929,562,20689,한국,한국,메가박스중앙(주)플러스엠,8.64
63,64,인페르노,2016-10-19,5656281303,0.003,689071,754,31809,미국,"미국,일본,터키,헝가리",유니버설픽쳐스인터내셔널 코리아(유),7.79
64,65,앵그리버드 더 무비,2016-05-19,5218111744,0.003,680606,661,15812,미국,"미국,핀란드",유니버설픽쳐스인터내셔널 코리아(유),8.28
65,66,그날의 분위기,2016-01-14,5149571612,0.003,653287,592,27186,한국,한국,(주)쇼박스,6.48
66,67,사냥,2016-06-29,4912658515,0.003,645922,696,28862,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,6.12
67,68,널 기다리며,2016-03-10,5234303336,0.003,635235,551,33774,한국,한국,(주)넥스트엔터테인먼트월드(NEW),7.57
68,69,설리: 허드슨강의 기적,2016-09-28,5234170754,0.003,627102,573,26609,미국,미국,워너브러더스 코리아(주),9.16
69,70,잭 리처: 네버 고 백,2016-11-30,4638072258,0.003,611097,667,23659,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,7.11
70,71,로그 원: 스타워즈 스토리,2016-12-28,5127537094,0.003,596487,907,15441,미국,미국,월트디즈니컴퍼니코리아 유한책임회사,8.49
71,72,싱 스트리트,2016-05-19,4489637672,0.003,560790,494,22825,아일랜드,"아일랜드,영국,미국",(주)이수C&E,9.05
72,73,아이스 에이지: 지구 대충돌,2016-07-20,4092484600,0.002,553760,580,13018,미국,미국,이십세기폭스코리아(주),8.2
73,74,몬스터 호텔 2,2015-12-24,4059258691,0.002,552334,637,13162,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.59
74,75,메카닉: 리크루트,2016-08-31,4458200800,0.003,551897,320,17497,미국,"미국,프랑스",(주)제이앤씨미디어그룹,6.66
75,76,고스트버스터즈,2016-08-25,4116570075,0.002,515553,511,18026,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.36
76,77,거울나라의 앨리스,2016-09-07,4145733267,0.002,513202,515,19585,미국,미국,월트디즈니컴퍼니코리아(주),8.27
77,78,가려진 시간,2016-11-16,3946462400,0.002,510878,884,30404,한국,한국,(주)쇼박스,8.59
78,79,명탐정 코난: 순흑의 악몽,2016-08-03,3766157500,0.002,508869,447,7983,일본,일본,(주)씨제이이엔엠,8.99
79,80,해어화,2016-04-13,3768200759,0.002,485695,572,32322,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,8.1
80,81,계춘할망,2016-05-19,3600794348,0.002,482516,526,19644,한국,한국,(주)콘텐츠 난다긴다,8.84
81,82,"로봇, 소리",2016-01-27,3519595560,0.002,476665,609,25502,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,8.47
82,83,스타워즈: 깨어난 포스,2015-12-17,4204317791,0.002,470645,552,12801,미국,미국,월트디즈니컴퍼니코리아(주),1.0
83,84,빅쇼트,2016-01-21,3622652707,0.002,446712,489,17316,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,8.56
84,85,헌츠맨: 윈터스 워,2016-04-13,3544262706,0.002,445009,557,25789,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.61
85,86,나를 잊지 말아요,2016-01-07,3398915000,0.002,425799,559,19138,한국,한국,(주)씨제이이엔엠,0.0
86,87,나의 소녀시대,2016-05-12,3314491150,0.002,409537,201,12404,대만,대만,오드,8.85
87,88,조선마술사,2015-12-30,3143566733,0.002,403919,608,13708,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,6.59
88,89,언더 워터,2016-07-13,3111772391,0.002,384789,518,13058,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.1
89,90,클로버필드 10번지,2016-04-07,2928428655,0.002,357736,575,24680,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,7.54
90,91,위자: 저주의 시작,2016-11-09,2637517406,0.002,331877,467,15660,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.15
91,92,극장판 요괴워치: 염라대왕과 5개의 이야기다냥!,2016-07-20,2467275080,0.001,330725,403,6607,일본,일본,(주)씨제이이엔엠,8.37
92,93,아기배달부 스토크,2016-12-07,2436955700,0.001,322354,538,9388,미국,미국,워너브러더스 코리아(주),8.75
93,94,캐롤,2016-02-04,2645756616,0.002,319357,288,11092,미국,"미국,영국",CGV아트하우스,0.0
94,95,위대한 소원,2016-04-21,2440004213,0.001,308398,524,22769,한국,한국,(주)넥스트엔터테인먼트월드(NEW),7.97
95,96,스포트라이트,2016-02-24,2402036255,0.001,299878,320,13482,미국,미국,(주)팝엔터테인먼트,0.0
96,97,구스범스,2016-01-14,2221639712,0.001,297356,515,13477,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.26
97,98,포인트 브레이크,2016-01-07,2323707051,0.001,294320,409,12111,미국,미국,"(주)시네마서비스,(주)나이너스엔터테인먼트",7.52
98,99,앨빈과 슈퍼밴드: 악동 어드벤처,2016-02-04,2125772200,0.001,292495,380,8917,미국,미국,이십세기폭스코리아(주),8.31
99,100,혼숨,2016-10-26,2258422445,0.001,288016,498,14510,한국,한국,(주)프레인글로벌,7.38
100,101,극장판 안녕 자두야,2016-05-04,2137638000,0.001,280406,523,7758,한국,한국,(주)씨제이이엔엠,7.82
101,102,비밀은 없다,2016-06-23,2029410239,0.001,250829,502,14749,한국,한국,(주)씨제이이엔엠,6.77
102,103,순정,2016-02-24,1738293033,0.001,240484,467,10545,한국,한국,(주)리틀빅픽쳐스,1.0
103,104,닌자터틀 : 어둠의 히어로,2016-06-16,1934052000,0.001,235207,517,13943,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,8.35
104,105,드림 쏭,2016-09-14,1826269700,0.001,234387,399,6408,미국,미국,(주)이수C&E,8.61
105,106,독수리 에디,2016-04-07,1799381120,0.001,226341,528,17411,미국,미국,이십세기폭스코리아(주),9.03
106,107,포켓몬 더 무비 XY&Z 「볼케니온 : 기계왕국의 비밀」,2016-12-22,1666637400,0.001,219047,480,4563,일본,일본,(주)이수C&E,8.72
107,108,원피스 필름 골드,2016-12-08,1700502100,0.001,215546,445,6730,일본,일본,(주)씨제이이엔엠,8.92
108,109,아이 엠 어 히어로,2016-09-21,1806714900,0.001,212599,263,8536,일본,일본,(주)영화사 빅,6.4
109,110,남과 여,2016-02-25,1651122533,0.001,203775,449,9790,한국,한국,(주)쇼박스,8.11
110,111,짱구는 못말려 극장판: 나의 이사 이야기 선인장 대습격,2016-01-07,1472866700,0.001,202538,350,6707,일본,일본,(주)넥스트엔터테인먼트월드(NEW),8.69
111,112,"무현, 두 도시 이야기",2016-10-26,1511430600,0.001,192668,136,8986,한국,한국,(주)모멘텀엔터테인먼트,8.67
112,113,글로리데이,2016-03-24,1485342868,0.001,189221,494,12578,한국,한국,(주)엣나인필름,7.87
113,114,노트북,2004-11-26,1505476700,0.001,182633,148,11531,미국,미국,"(주)퍼스트런,TCO(주)더콘텐츠온,글뫼 주식회사,CJ ENM",0.0
114,115,대호,2015-12-16,1385096300,0.001,178574,409,5222,한국,한국,(주)넥스트엔터테인먼트월드(NEW),8.03
115,116,부활,2016-03-17,1247191600,0.001,176122,136,8581,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),8.74
116,117,매직브러시,2016-05-04,1294829300,0.001,172370,460,5404,중국,중국,(주)영화사 빅,7.94
117,118,조이,2016-03-10,1378007200,0.001,172253,405,12860,미국,미국,이십세기폭스코리아(주),6.0
118,119,대배우,2016-03-30,1246200228,0.001,169984,474,16517,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",5.79
119,120,빅,2016-07-27,1176116720,0.001,161196,332,3870,미국,"미국,인도",(주)이수C&E,7.7
120,121,달빛궁궐,2016-09-07,1147863700,0.001,153097,425,6067,한국,한국,(주)넥스트엔터테인먼트월드(NEW),6.47
121,122,어린왕자,2015-12-23,1142087833,0.001,150512,368,3973,프랑스,프랑스,씨네그루(주)다우기술,8.66
122,123,미스컨덕트,2016-03-30,1138175038,0.001,149095,470,12017,미국,미국,"(주)박수엔터테인먼트,㈜코리아스크린",6.26
123,124,500일의 썸머,2010-01-21,1222841900,0.001,147891,156,5851,미국,미국,"(주)스튜디오디에이치엘,(주)팝엔터테인먼트,이십세기폭스코리아(주)",0.0
124,125,서울역,2016-08-17,1162471562,0.001,147031,440,8054,한국,한국,(주)넥스트엔터테인먼트월드(NEW),3.63
125,126,13시간,2016-03-03,1170500514,0.001,145952,380,9615,미국,미국,롯데쇼핑㈜롯데엔터테인먼트,8.13
126,127,자백,2016-10-13,1128388200,0.001,143648,152,6071,한국,한국,(주)엣나인필름,9.29
127,128,장난감이 살아있다,2016-09-07,1112430600,0.001,142977,294,4346,아르헨티나,"아르헨티나,스페인","㈜코리아스크린,와이드 릴리즈(주)",7.51
128,129,극장판 아이엠스타 : 꿈의 오디션!,2016-02-11,1048246100,0.001,141351,254,3903,일본,일본,(주)씨제이이엔엠,8.77
129,130,플로렌스,2016-08-24,1079970100,0.001,139717,382,8146,영국,영국,(주)이수C&E,8.47
130,131,로빈슨 크루소,2016-09-07,1071533400,0.001,139392,329,4326,벨기에,벨기에,(주)영화사 빅,8.13
131,132,제 5침공,2016-02-25,1041049900,0.001,135874,312,5195,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),5.51
132,133,극장판 꼬마버스 타요의 에이스 구출작전,2016-01-21,905899900,0.001,135398,200,5395,한국,한국,(주)아이코닉스,8.73
133,134,대니쉬 걸,2016-02-17,1074963884,0.001,134079,246,5683,미국,"미국,영국",유니버설픽쳐스인터내셔널 코리아(유),8.96
134,135,인생은 아름다워,1999-03-06,847806900,0.0,127325,147,7167,이탈리아,이탈리아,(주)키다리이엔티,0.0
135,136,카페 소사이어티,2016-09-14,1047396666,0.001,126460,199,6371,미국,미국,"찬란,CGV아트하우스",7.69
136,137,마이 리틀 자이언트,2016-08-10,991375900,0.001,125800,128,3409,미국,미국,월트디즈니컴퍼니코리아(주),8.03
137,138,죽여주는 여자,2016-10-06,884865300,0.001,121444,317,8350,한국,한국,CGV아트하우스,8.82
138,139,헤이트풀8,2016-01-07,996268400,0.001,120362,167,4761,미국,미국,(주)누리픽쳐스,8.49
139,140,감바의 대모험,2016-11-10,874685700,0.001,117488,400,4735,일본,일본,(주)영화사 빅,8.58
140,141,최강전사 미니특공대: 영웅의 탄생,2016-02-04,877875200,0.001,117170,349,4863,한국,한국,(주)삼지애니메이션,8.4
141,142,다이노소어 어드벤처 : 백악기 공룡대백과,2016-05-04,854091000,0.0,112242,325,3643,영국,영국,"(주)박수엔터테인먼트,(주)애니플러스",6.92
142,143,피터와 드래곤,2016-09-28,865600600,0.0,109137,167,5201,미국,미국,월트디즈니컴퍼니코리아(주),8.27
143,144,킹 오브 프리즘 (바이 프리티 리듬),2016-08-11,859771500,0.0,103852,53,2291,일본,일본,(주)박수엔터테인먼트,0.0
144,145,다이버전트 시리즈: 얼리전트,2016-05-12,818897545,0.0,103556,393,7611,미국,미국,(주)키다리이엔티,7.29
145,146,무서운 이야기 3 : 화성에서 온 소녀,2016-06-01,784148500,0.0,97804,317,6407,한국,한국,롯데쇼핑㈜롯데엔터테인먼트,5.8
146,147,바스티유 데이,2016-10-13,766892600,0.0,96579,422,10270,미국,"미국,프랑스",롯데쇼핑㈜롯데엔터테인먼트,8.04
147,148,걷기왕,2016-10-20,710905075,0.0,95542,462,10476,한국,한국,CGV아트하우스,7.77
148,149,일사각오,2016-03-17,682581500,0.0,94767,66,2702,한국,한국,파이오니아21,9.21
149,150,나의 산티아고,2016-07-14,721244232,0.0,94243,88,3431,독일,독일,(주)영화사 진진,8.14
150,151,본 투 비 블루,2016-06-09,764395124,0.0,93817,147,4842,캐나다,"캐나다,영국,미국",그린나래미디어(주),8.75
151,152,태풍이 지나가고,2016-07-27,772484972,0.0,93005,72,3085,일본,일본,(주)티캐스트,8.62
152,153,오베라는 남자,2016-05-25,738121888,0.0,92380,255,4471,스웨덴,스웨덴,"(주)싸이더스,(주)디스테이션",9.25
153,154,크리미널,2016-06-22,738985181,0.0,92358,351,7018,영국,"영국,미국",(주)영화사 빅,7.96
154,155,슈퍼 프렌즈,2016-08-10,663075600,0.0,89615,255,2483,한국,한국,(주)키다리이엔티,8.73
155,156,루돌프와 많이있어,2016-12-28,682883600,0.0,89510,375,1733,일본,일본,(주)씨제이이엔엠,8.78
156,157,룸,2016-03-03,700569900,0.0,87673,333,6926,아일랜드,"아일랜드,캐나다","(주)팝엔터테인먼트,(주)영화사 빅",5.0
157,158,포켓몬 더 무비 XY 후파: 광륜의 초마신,2015-12-23,628234300,0.0,86193,270,2524,일본,일본,(주)이수C&E,8.74
158,159,유스,2016-01-07,663547600,0.0,85363,65,3204,이탈리아,"이탈리아,프랑스,스위스,영국",그린나래미디어(주),0.0
159,160,다이노X 탐험대,2016-05-04,642526900,0.0,83319,348,3126,한국,한국,(주)이수C&E,6.57
160,161,로스트 인 더스트,2016-11-03,633772822,0.0,81236,354,7248,미국,미국,메가박스중앙(주)플러스엠,8.52
161,162,최악의 하루,2016-08-25,639959190,0.0,80754,199,5606,한국,한국,CGV아트하우스,7.79
162,163,오 마이 그랜파,2016-03-17,632806532,0.0,79701,396,8842,미국,미국,판씨네마(주),7.44
163,164,엽기적인 그녀 2,2016-05-12,594260900,0.0,77124,387,6132,한국,한국,(주)리틀빅픽쳐스,2.79
164,165,하이큐!! 끝과 시작,2016-11-16,544846000,0.0,75704,130,3683,일본,일본,(주)팝엔터테인먼트,8.92
165,166,라스트 위치 헌터,2015-12-30,589730800,0.0,72481,278,2843,미국,미국,TCO(주)더콘텐츠온,6.73
166,167,언더월드: 블러드 워,2016-11-30,567567100,0.0,72071,183,4953,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),6.1
167,168,선생님의 일기,2016-11-02,498454200,0.0,71297,163,6544,태국,태국,"(주)드림팩트엔터테인먼트,(주)미로스페이스",8.8
168,169,세상에서 고양이가 사라진다면,2016-11-09,504349200,0.0,70424,175,4349,일본,일본,(주)크리픽쳐스,8.58
169,170,바다 탐험대 옥토넛 시즌4: 늪지탐험선K,2016-09-28,420233500,0.0,69881,164,3061,영국,영국,와이드 릴리즈(주),8.54
170,171,어카운턴트,2016-10-13,548544928,0.0,69529,375,6965,미국,미국,워너브러더스 코리아(주),8.36
171,172,번개맨,2016-02-11,517127000,0.0,69363,393,4644,한국,한국,(주)키다리이엔티,6.21
172,173,이퀄스,2016-08-31,519972300,0.0,68902,357,6177,미국,미국,(주)키다리이엔티,8.31
173,174,스티브 잡스,2016-01-21,535351276,0.0,68815,384,6396,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.5
174,175,아이엠스타 뮤직어워드,2016-09-14,455696500,0.0,67027,358,3019,일본,일본,(주)씨제이이엔엠,7.78
175,176,올레,2016-08-25,522938900,0.0,66883,338,5126,한국,한국,"(주)대명문화공장,(주)리틀빅픽쳐스",7.45
176,177,리틀메딕: 몸속탐험대,2016-11-24,515053700,0.0,66562,291,2442,독일,독일,(주)팝엔터테인먼트,0.0
177,178,데몰리션,2016-07-13,544916821,0.0,66473,198,3673,미국,미국,(주)리틀빅픽쳐스,8.51
178,179,레터스 투 갓,2016-02-25,432604300,0.0,66250,119,2297,미국,미국,(주)모멘텀엔터테인먼트,0.0
179,180,극장판 파워레인저: 닌자포스 VS 트레인포스 닌자 인 원더랜드,2016-11-03,503900800,0.0,64622,406,3805,일본,일본,(주)넥스트엔터테인먼트월드(NEW),8.92
180,181,트럼보,2016-04-07,487002100,0.0,61964,310,5064,미국,미국,"그린나래미디어(주),(주)프레인글로벌",8.83
181,182,바다 탐험대 옥토넛 시즌4: 빙하탐험선S,2016-02-25,361596000,0.0,60977,155,2091,영국,영국,와이드 릴리즈(주),7.69
182,183,두 남자,2016-11-30,459566121,0.0,60365,397,7199,한국,한국,(주)키다리이엔티,5.83
183,184,극장판 도라에몽: 신 진구의 버스 오브 재팬,2016-12-21,453920100,0.0,59147,282,2136,일본,일본,(주)넥스트엔터테인먼트월드(NEW),9.03
184,185,바다 탐험대 옥토넛 시즌4: 아슬아슬 구조대작전,2016-06-02,350932000,0.0,58619,162,2313,영국,영국,와이드 릴리즈(주),8.32
185,186,죽은 시인의 사회,1990-05-19,435056700,0.0,57789,92,2163,미국,미국,"(주)디스테이션,(주)드림팩트엔터테인먼트,브에나비스타픽쳐스",0.0
186,187,더 보이,2016-06-01,450554821,0.0,56959,186,2417,미국,미국,(주)리틀빅픽쳐스,7.43
187,188,극장판 프랭키와 친구들: 생명의 나무,2016-04-13,410560600,0.0,56842,258,2763,한국,한국,예지림엔터테인먼트,8.63
188,189,그물,2016-10-06,426185300,0.0,56541,381,6278,한국,한국,(주)넥스트엔터테인먼트월드(NEW),7.51
189,190,드레스메이커,2016-02-11,447353000,0.0,56316,176,3058,호주,호주,(주)리틀빅픽쳐스,0.0
190,191,비포 선라이즈,1996-03-30,455476053,0.0,56082,142,5072,미국,"미국,오스트리아 ,스위스",(주)드림팩트엔터테인먼트,0.0
191,192,빅뱅 메이드,2016-06-30,466486700,0.0,55582,56,1794,한국,한국,씨제이 씨지브이(CJ CGV)(주),9.01
192,193,백설공주 : 사라진 아빠를 찾아서,2016-09-29,425994300,0.0,55355,213,1961,중국,중국,예지림엔터테인먼트,7.37
193,194,불의 전차,2016-06-16,387302100,0.0,55051,84,2093,영국,영국,"(주)라이크콘텐츠,(주)프레인글로벌",0.0
194,195,파라노말 액티비티: 더 고스트 디멘션,2016-04-21,454055200,0.0,54972,353,5654,미국,미국,(주)박수엔터테인먼트,5.5
195,196,순종,2016-11-17,384957200,0.0,54456,104,2122,한국,한국,"(재)CBS,(주)영화사 안다미로",9.06
196,197,잡아야 산다,2016-01-07,410361400,0.0,54450,219,3187,한국,한국,오퍼스픽쳐스(유),4.02
197,198,뽀로로 극장판 컴퓨터 왕국 대모험,2015-12-10,392627100,0.0,53939,151,2024,한국,한국,(주)넥스트엔터테인먼트월드(NEW),8.8
198,199,"나, 다니엘 블레이크",2016-12-08,426846300,0.0,53852,63,2384,영국,영국,(주)영화사 진진,9.3
199,200,브루클린,2016-04-21,412985600,0.0,51106,40,2148,미국,미국,이십세기폭스코리아(주),8.09
200,201,포레스트: 죽음의 숲,2016-03-30,391633862,0.0,50631,312,4507,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),5.07
201,202,마음이 외치고 싶어해,2016-03-30,405854600,0.0,49832,122,3718,일본,일본,"주식회사 온 피크,스튜디오 프로그레시브 인큐베이터",8.33
202,203,바닷마을 다이어리,2015-12-17,409929900,0.0,49069,64,1643,일본,일본,(주)티캐스트,8.75
203,204,우리들,2016-06-16,356563960,0.0,47969,76,3470,한국,한국,(주)엣나인필름,9.37
204,205,목숨 건 연애,2016-12-14,361668800,0.0,47805,393,5786,한국,"한국,대만,중국",오퍼스픽쳐스(유),4.29
205,206,머니 몬스터,2016-08-31,367961600,0.0,47226,151,5014,미국,미국,유니버설픽쳐스인터내셔널 코리아(유),7.52
206,207,트리플 9,2016-04-20,365164300,0.0,47197,329,5792,미국,미국,(주)리틀빅픽쳐스,8.42
207,208,엽문3: 최후의 대결,2016-03-10,393068600,0.0,46970,130,4300,홍콩,홍콩,(주)키다리이엔티,8.53
208,209,굿 윌 헌팅,1998-03-21,360845800,0.0,46847,85,1836,미국,미국,(주)영화사오원,0.0
209,210,갤럭시 히어로즈: 라쳇 앤 클랭크,2016-08-17,336281100,0.0,46638,237,2267,미국,미국,(주)영화사 빅,7.9
